,point_id,score,point,case,quoteDoc,quoteText
0,6346,15,good,"When the service wants to change its terms, you are notified a week or more in advance.",Data Use Policy,"Changes to This Policy <p> We may revise this Data Use Policy from time to time.
The most current version of the policy will govern our use of your information and will always be at https://openhumans.org/data-use/.
If we make changes that we believe will substantially alter your rights, we will email you and prominently display a notice on our site 7 days before we make those changes."
1,6347,15,good,You have the right to leave this service at any time,Data Use Policy,Account Disabling <p> You may disable your Open Humans account at any time.
2,6348,25,bad,This service retains rights to your content even after you stop using your account,Data Use Policy,"We may also continue to display some information you have made publicly available through Open Humans (comments, for example).
"
3,6349,50,good,You can delete your content from this service,Data Use Policy,"This means your user profile will no longer be visible on our site, and other Open Humans users will no longer have access on our site to the personal data you’ve shared with them.
</p>
"
4,6350,40,bad,"The service may keep a secure, anonymized record of your data for analytical purposes even after the data retention period",Data Use Policy,"
This may include using your information for analytical purposes.
"
5,6351,20,good, Pseudonyms are allowed,Data Use Policy,"As long as you follow our Naming Guidelines, you’re free to choose a pseudonym as your name and username.
"
6,6352,40,good,You are informed about the risk of publishing personal info online,Data Use Policy,"Even if you use a pseudonym for Open Humans, your data could be connected to your identity.
The risk of this varies depending on the type of data, but it is often surprisingly easy to identify people."
7,6354,30,good,Details are provided about what kind of information they collect,Data Use Policy,"We receive some information automatically when you visit Open Humans.
This includes information about the device, browser, and operating system you use when accessing our site, your IP address, the website that referred you to Open Humans (if any), which pages you request and visit, and the date and time of each request you make to Open Humans.
"
8,6355,80,good,Logs are deleted after a finite period of time,Data Use Policy,"<p> We may retain access logs containing this data for up to 120 days, and then delete them."
9,6356,50,neutral,Blocking first party cookies may limit your ability to use the service,Data Use Policy,"Most browsers include an option to clear existing cookies or reject new ones.
However, if you reject new cookies, portions of Open Humans will not function as intended."
10,6357,20,good,Only temporary session cookies are used,Data Use Policy,"When you log in to your account, Open Humans will place a cookie for the purposes of creating the session, knowing when you’re logged in, and validating form submissions."
11,6358,40,good, A list of all cookies set by the website is provided,Data Use Policy,The cookie contains an encrypted user identifier.
12,6359,50,good,The service promises to inform and/or notify you regarding government inquiries that may involve your personal data,Data Use Policy,"If we are going to release your information, our policy is to provide you with notice unless we are prohibited from doing so by law or court order (e.g., an order under 18 U.S.C.
§ 2705(b))."
13,6360,10,neutral,Your personal data is aggregated into statistics,Data Use Policy,"We may also share aggregate information with others – for instance, with our funders, to help them understand our community and how it uses our service."
14,6361,25,good,"This service offers a symbolic but nonbinding statement about a matter of opinion, ethics, society, or politics",Data Use Policy,"Sharing data is critical to scientific progress, but has been hampered by traditional research practices.
Our approach is to invite willing participants to share their personal data for the greater good.
Open Humans strives to make this possible by helping connect researchers and participants who wish to share data with each other."
15,6362,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Data Use Policy,"</p>
<p> If Open Humans or the Open Humans Foundation is involved in a reorganization, merger, acquisition or sale of our assets, your personal information may be transferred to another entity as part of that deal.
If that happens, we will notify you and let you know what your options are.
"
16,6363,30,neutral,Alternative accounts are not allowed,Data Use Policy,an account must represent an individual 
17,6556,10,good,You can choose the copyright license,Public Data Guidelines,Some Open Humans members generously make their data public under the Creative Commons Zero Public Domain Dedication (v1.0 or later).
18,6557,20,neutral,The service is provided 'as is' and to be used at your sole risk,Public Data Guidelines,"Our data is offered ""as is"", without warranty of any kind."
19,6558,10,neutral,You agree not to use the service for illegal purposes,Public Data Guidelines,<li>Any use you make of the data must conform to all applicable laws and regulations in a given jurisdiction.
