,point_id,score,point,case,quoteDoc,quoteText
0,833,50,bad,This service reserves the right to disclose your personal information without notifying you,Terms of Use,"Microsoft reserves the right at all times to disclose any information as Microsoft deems necessary to satisfy any applicable law, regulation, legal process or governmental request, or to edit, refuse to post or to remove any information or materials, in whole or in part, in Microsoft's sole discretion."
1,1248,50,bad,The service disables software that you are not licensed to use.,Services Agreement,"The application is licensed, not sold.
This agreement only gives you some rights to use the application.
If Microsoft disables the ability to use the applications on your devices pursuant to your agreement with Microsoft, any associated license rights will terminate.
The application publisher reserves all other rights.
Unless applicable law gives you more rights despite this limitation, you may use the application only as expressly permitted in this agreement."
2,1255,50,blocker,Specific content can be deleted without reason and may be removed without prior notice,Services Agreement,"We may also block delivery of a communication (like email, file sharing or instant message) to or from the Services in an effort to enforce these Terms or we may remove or refuse to publish Your Content for any reason.
"
3,1440,0,neutral,The service is transparent regarding government requests or inquiries that may involve your data.,,
4,1581,60,bad,Your account can be deleted without prior notice and without a reason,Privacy Statement,"Likewise, where we need to collect personal data by law or to enter into or carry out a contract with you, and you do not provide the data, we will not be able to enter into the contract.
or if this relates to an existing product you’re using, we may have to suspend or cancel it.
We will notify you if this is the case at the time."
5,10057,50,good,"You can request access, correction and/or deletion of your data",Privacy Statement,<li>Access and clear some of your data through the Microsoft privacy dashboard.
6,10894,50,bad,Information is gathered about you through third parties,Privacy Statement,We also obtain data from third parties.
7,10895,50,bad,Your personal data may be used for marketing purposes,Privacy Statement,"<p>Microsoft uses the data we collect to provide you rich, interactive experiences.
In particular, we use data to:</p>
<ul>
<li>Provide our products, which includes updating, securing, and troubleshooting, as well as providing support.
It also includes sharing data, when it is required to provide the service or carry out the transactions you request.</li>
<li>Improve and develop our products.</li>
<li>Personalize our products and make recommendations.</li>
<li>Advertise and market to you, which includes sending promotional communications, targeting advertising, and presenting you relevant offers.</li>
</ul>"
8,10896,10,neutral,Your personal data is aggregated into statistics,Privacy Statement,"We also use the data to operate our business, which includes analyzing our performance, meeting our legal obligations, developing our workforce, and doing research."
9,14257,25,bad,Your data may be processed and stored anywhere in the world,Privacy Statement,"<p>We transfer personal data from the European Economic Area, the United Kingdom, and Switzerland to other countries, some of which have not yet been determined by the European Commission to have an adequate level of data protection.
"
