,point_id,score,point,case,quoteDoc,quoteText
0,19366,15,neutral,This service is only available to users over a certain age,Privacy Policy,"Our Website is not intended for children under 18 years of age.
No one under age 18 may provide any information to or on the Website.
We do not knowingly collect personal information from children under 18.
If you are under 18, do not use or provide any information on this Website, register on the Website, make any purchases through the Website, use any of the interactive or public comment features of this Website, or provide any information about yourself to us, including your name, address, telephone number, email address, or any screen name or user name you may use.
If we learn we have collected or received personal information from a child under 18 without verification of parental consent, we will delete that information and any associated accounts.
If you believe we might have any information from or about a child under 18, please contact us at support [at] gab [dot] com.</p>
"
1,19367,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy,"including your IP address,"
2,21566,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"<p>You agree to defend, indemnify, and hold harmless the Company, its affiliates, licensors, and service providers, and its and their respective officers, directors, employees, contractors, agents, licensors, suppliers, successors, and assigns from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses, or fees (including reasonable attorneys’ fees) arising out of or relating to your violation of these Terms of Service or your use of the Website, including, but not limited to, your User Contributions, any use of the Website’s content, services, and products other than as expressly authorized in these Terms of Service, or your use of any information obtained from the Website.</p>"
3,21567,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Service,"THE WEBSITE, ITS CONTENT, AND ANY SERVICES OR ITEMS OBTAINED THROUGH THE WEBSITE ARE PROVIDED ON AN “AS IS” AND “AS AVAILABLE” BASIS, WITHOUT ANY WARRANTIES OF ANY KIND, EITHER EXPRESS OR IMPLIED.
"
4,21568,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Service,"WITHOUT LIMITING THE FOREGOING, NEITHER THE COMPANY NOR ANYONE ASSOCIATED WITH THE COMPANY REPRESENTS OR WARRANTS THAT THE WEBSITE, ITS CONTENT, OR ANY SERVICES OR ITEMS OBTAINED THROUGH THE WEBSITE WILL BE ACCURATE, RELIABLE, ERROR-FREE, OR UNINTERRUPTED, THAT DEFECTS WILL BE CORRECTED, THAT OUR SITE OR THE SERVER THAT MAKES IT AVAILABLE ARE FREE OF VIRUSES OR OTHER HARMFUL COMPONENTS, OR THAT THE WEBSITE OR ANY SERVICES OR ITEMS OBTAINED THROUGH THE WEBSITE WILL OTHERWISE MEET YOUR NEEDS OR EXPECTATIONS.</p>"
5,21569,25,neutral,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",Terms of Service,"To transmit, or procure the sending of, any unwanted advertising or promotional material, including any “junk mail,” “chain letter,” “spam,” tagging random users in posts on your timeline, follower spam, or any other similar solicitation."
6,21570,15,neutral,The posting of pornographic content is prohibited,Terms of Service,"Be obscene, sexually explicit or pornographic."
7,21571,50,bad,"Instead of asking directly, this Service will assume your consent merely from your usage.",Terms of Service,Your continued use of the Website following the posting of revised Terms of Service means that you accept and agree to the changes.
8,21572,70,bad," Terms may be changed any time at their discretion, without notice to you ",Terms of Service,"We may revise and update these Terms of Service from time to time in our sole discretion.
All changes are effective immediately when we post them, and apply to all access to and use of the Website thereafter.
"
9,21573,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Terms of Service,"Use any robot, spider, or other automatic device, process, or means to access the Website for any purpose, including monitoring or copying any of the material on the Website."
