,point_id,score,point,case,quoteDoc,quoteText
0,7989,50,good,User accounts can be terminated after having been in breach of the terms of service repeatedly,Community Rules,we reserve the right to take action against all of your accounts for any single or multiple violations
1,17691,50,bad,"Instead of asking directly, this Service will assume your consent merely from your usage.",,
2,17692,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",,
3,17693,50,blocker,Specific content can be deleted without reason and may be removed without prior notice,,
4,17694,40,neutral,They may stop providing the service at any time,,
5,17700,0,neutral,"Your IP address is collected, which can be used to view your approximate location",,
6,17701,50,neutral,Blocking first party cookies may limit your ability to use the service,,
7,17702,25,good,Your personal data is not sold,,
8,17703,35,bad,This service gives your personal data to third parties involved in its operation,,
9,17704,50,bad,Extra data may be collected about you through promotions,,
10,17705,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,,
11,17706,10,neutral,Your personal data is aggregated into statistics,,
12,17866,20,good,"If you are the target of a copyright holder's take down notice, this service gives you the opportunity to defend yourself",,
13,17867,15,good,You have the right to leave this service at any time,,
14,21216,15,neutral,This service is only available to users over a certain age,,
15,21276,70,bad,Many different types of personal data are collected,,
16,21277,50,bad,This service tracks which web page referred you to it,,
17,21279,10,good,The service has non-exclusive use of your content,,
18,21280,50,bad,You aren’t allowed to remove or edit user-generated content,,
19,21282,0,good,You can choose with whom you share content,,
20,21284,35,neutral,This service does not condone any ideas contained in its user-generated contents,,
21,21285,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",,
