,point_id,score,point,case,quoteDoc,quoteText
0,11065,70,bad," Terms may be changed any time at their discretion, without notice to you ",Terms and Conditions,"If We change this Agreement, We shall post a revised version of this Agreement, which shall automatically replace the terms of this Agreement.
The revised version of this Agreement is automatically effective after it is initially posted on the Site.
Your continued use of the Site and the Services following viagogo's posting of a revised Agreement will constitute Your acceptance of the revised Agreement.
If You do not agree with the terms of this Agreement or any revised version of this Agreement, do not continue to use the Services or this Site."
1,11066,40,bad,You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,Terms and Conditions,"You agree to indemnify and hold viagogo and (if applicable) any parent, subsidiaries, affiliates, officers, directors, solicitors, agents and employees, harmless against all liabilities, costs and expenses (including reasonable solicitors’ fees) incurred by viagogo and (if applicable) any parents, subsidiaries, affiliates, officers, directors, agents, solicitors and employees that arise out of any claim asserted by a third party that involves, relates to or concerns any of your actions or omissions on this Site"
2,11070,0,neutral,This service cannot be held responsible for disputes that you may have with other users,Terms and Conditions,"We are not involved in the actual transactions between Buyers and Sellers.
If You have a dispute with one or more members, You release viagogo and all affiliated companies, officers, directors, agents, parents, subsidiaries, legal representatives and employees from claims, demands and damages (actual and consequential) of every kind and nature, known and unknown, suspected and unsuspected, disclosed and undisclosed, arising out of or in any way connected with such dispute."
3,11071,50,neutral,The service has a no refund policy,Terms and Conditions,"All sales and bids are final.
No refunds, cancellations or exchanges will be issued for date or time changes, partial performances, or lost tickets."
4,11073,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms and Conditions,"We do not guarantee continuous, uninterrupted or secure access to our service, and operation of our Site may be interfered with by numerous factors outside of our control.
In addition, the Site could be unavailable during certain periods of time while it is being updated and modified.
During this time, the Site will be temporarily unavailable."
5,11074,0,neutral,The court of law governing the terms is in location X,Terms and Conditions,"This Agreement is governed by and interpreted in accordance with the laws of the State of Delaware of the United States of America.
You consent to the non-exclusive personal jurisdiction and venue of the courts of Delaware.
viagogo Entertainment Inc is registered in Delaware, at the following address: 160 Greentree Drive, Suite 101, Dover, Delaware, County of Kent, 19904, USA"
6,11075,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms and Conditions,"If any provision of this Agreement is held to be invalid or unenforceable under any circumstances, its application in any other circumstances and the remaining provisions of this Agreement shall not be affected."
7,11076,50,bad,This service reserves the right to disclose your personal information without notifying you,Terms and Conditions,"5.3 Disclosure of Information.</b> You agree that We may report any activity that We suspect violates any law or regulation to appropriate law enforcement officials, regulators, or other relevant third parties.
We will cooperate to ensure that violators are prosecuted to the fullest extent of the law."
8,11077,70,bad,Many different types of personal data are collected,Privacy Policy,"The information you give us may include your name, address, email address, phone number, date of birth, copies of formal identity documents such as your passport of ID card and credit or debit card details."
9,11078,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy,"Location Data</strong>, including your precise location (longitude and latitude details with the time that the details are captured), which is provided by using information, such as your IP address"
10,11079,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy,"GPS sensors.&nbsp.
We will only collect information about your location if you have provided consent for us to do so.</p"
11,11080,50,bad,Information is gathered about you through third parties,Privacy Policy,"We work closely with third parties including, for example, our fraud prevention providers and email address / telephone number verification service providers.
We may receive information about you from these third parties to verify information you provide to us which helps us to identify suspicious or unusual transactions."
