,point_id,score,point,case,quoteDoc,quoteText
0,1019,10,neutral,"You are not allowed to use pseudonyms, as trust and transparency between users regarding their identities is relevant to the service.",,"The user is obliged </p> <p> (a) to provide only true and non-misleading statements along with its real name, and to refrain from using pseudonyms or pen names, </p>"
1,19581,50,neutral,There is a date of the last update of the agreements,Terms and Conditions,"<p>Last updated: January 6, 2020</p>"
2,20508,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms and Conditions,"The user is solely responsible for safeguarding and storing its XING member account login details (particularly its password).</p>
<p>"
3,20509,25,neutral,You must create an account to use this service,Terms and Conditions,"2.6</strong> In order to acquire XING membership, the user must register on the platform and select a password.</"
4,20510,20,good,The service claims to be GDPR compliant for European users,Privacy Policy,The legal basis for this processing of personal data is Article 6 (1) b) of the EU General Data Protection Regulation (GDPR).
5,20511,25,good,"This service does not collect, use, or share location data",Privacy Policy,"
We do not use Bluetooth permanently in the background and do not track your location."
6,20512,50,bad, You are being tracked via social media cookies/pixels,Privacy Policy,"We use the so-called ""Facebook Pixel"" developed by Facebook Inc., 1601 S.
California Ave, Palo Alto, CA 94304, USA to create ""custom audiences""."
7,20513,40,bad,Your personal data is used to employ targeted third-party advertising,Privacy Policy,"In order to meet our contractual obligations, we also serve you third-party advertising tailored to your needs and interests wherever possible."
8,20514,10,good,You can opt out of promotional communications,Privacy Policy,"You can unsubscribe to newsletters at any time, either in your notification settings in the social network or by clicking on the link provided at the end of e-mail newsletters."
9,20515,10,bad,Third-party cookies are used for statistics,Privacy Policy,"We use the web analysis tool Google Analytics, developed by Google Inc.
(""Google"")."
