,point_id,score,point,case,quoteDoc,quoteText
0,10910,40,bad,Your personal information is used for many different purposes,Bitly Privacy Policy,We use the personal information we collect for a variety of administrative and business purposes to
1,10911,0,neutral,"The terms may be changed at any time, but you will receive notification of the changes",Bitly Terms of Service,"Bitly reserves the right, in its sole discretion, to modify or replace this Agreement at any time.
If we modify these Terms, we will post the modification on our site or provide you with notice of the modification on your Bitly Account Details page."
2,10912,50,bad,You are forced into binding arbitration in case of disputes,Bitly Terms of Service,"We each agree that any dispute, claim or controversy arising out of or relating to these Terms of Service or the breach, termination, enforcement, interpretation or validity thereof or the use of the Services or Content (collectively, “Disputes”) will be resolved solely by binding, individual arbitration and not in a class, representative or consolidated action or proceeding."
3,10913,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Bitly Terms of Service,The failure of Bitly to enforce any right or provision of these Terms will not constitute a waiver of future enforcement of that right or provision.
4,10914,20,neutral,The service is provided 'as is' and to be used at your sole risk,Bitly Terms of Service,"BITLY SERVICES ARE PROVIDED “AS IS” AND “AS AVAILABLE” WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF TITLE, NON-INFRINGEMENT, MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE, AND ANY WARRANTIES IMPLIED BY ANY COURSE OF PERFORMANCE OR USAGE OF TRADE, ALL OF WHICH ARE EXPRESSLY DISCLAIMED."
5,10916,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Bitly Terms of Service,"(II) SHORTENED URLS, THE BITLY SERVICES AND BITLY LINK METRICS WILL BE ACCURATE, ERROR-FREE OR THAT ANY DEFECTS OR ERRORS WILL BE CORRECTED."
6,10917,0,neutral,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,Bitly Terms of Service,"(IV) THE RESULTS OF USING THE BITLY SERVICES OR BITLY LINK METRICS WILL MEET CUSTOMER’S REQUIREMENTS OR ANY OF ITS OR ITS USERS’, PERSONNEL’S OR CUSTOMERS’ BUSINESS NEEDS."
7,10918,50,bad,"If you offer suggestions to the service, they become the owner of the ideas that you give them",Bitly Terms of Service,"However, if Customer does so, all right, title and interest in and to such Feedback shall be assigned to, and shall become the sole and exclusive property of, Bitly upon its creation."
8,10919,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Bitly Terms of Service,"Customer will defend, indemnify and hold harmless Bitly, its parents, subsidiaries, affiliates and their employees, officers, directors, representatives, contractors, customers, business partners, successors and assigns (“Bitly Indemnitees”) from and against any third party claims and actions,"
9,10920,50,bad,You waive your right to a class action.,Bitly Terms of Service,"YOU AND BITLY AGREE THAT EACH MAY BRING CLAIMS AGAINST THE OTHER ONLY IN YOUR OR ITS INDIVIDUAL CAPACITY, AND NOT AS A PLAINTIFF OR CLASS MEMBER IN ANY PURPORTED CLASS OR REPRESENTATIVE PROCEEDING."
10,10921,40,neutral,This service has a no refund policy with some exceptions,Bitly Terms of Service,Fees are non-refundable except as required by law or as otherwise specifically permitted in this Agreement.
11,10922,15,neutral,Your account can be suspended for several reasons,Bitly Terms of Service,"If Customer does not remedy its non-compliance within five (5) business days, Bitly reserves the right to suspend or terminate Customer’s use of the Bitly Services.
Bitly reserves the right to suspend Customer’s use of the Bitly Services without notice in the event that it believes, in good faith, the security of Customer’s Bitly account has been compromised, or the Customer’s Bitly account is being used for an unlawful purpose.
And may suspend or terminate Customer’s access to the Services without notice for violation of the Agreement."
12,10923,50,good,No need to register,Bitly Privacy Policy,You don’t need an Account to create Bitly Links
13,10925,50,good,"You can request access, correction and/or deletion of your data",Bitly Privacy Policy,"If you have a Bitly Account, you may access, correct, or request deletion of your personal information by logging into your Account."
14,10926,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Bitly Privacy Policy,"Bitly may amend this Privacy Policy from time to time.
If we make material changes in the way we collect or use information, we will notify you by posting an announcement on the Services or sending you an email, and we will indicate when those changes will become effective."
15,10927,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Bitly Privacy Policy,"Bitly also collects and stores your IP address, your location, which we derive from your IP address,"
16,10928,50,bad,Your content can be distributed through any media known now or in the future,Bitly Terms of Service,"Customer hereby grants to Bitly an irrevocable, perpetual, non-exclusive, sublicensable, transferable, royalty-free, worldwide license, to use, copy, import, display, reproduce, perform, distribute, create derivative works, alter or modify all URLs and other information provided by Customer to Bitly (“Customer Content”) in connection with the provision, operation and promotion of the Bitly Services, creation of Bitly Link Metrics and for other business purposes."
17,10929,30,good,You will be notified if personal data has been affected by data breaches,Bitly Privacy Policy,"In the event we experience a breach of security, we will promptly notify you if your personal information has been compromised, in accordance with applicable law."
18,10930,40,good,You can retrieve an archive of your data,Bitly Privacy Policy,You can request a complete copy of the personal information we store about your account by clicking the Request GDPR SAR Report button in your Account Settings.
