,point_id,score,point,case,quoteDoc,quoteText
0,653,40,good,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",Terms of Service,"These terms and the Service prices may need to be modified in the future to adjust to changes in the Service, to adhere to applicable legislation or to reflect economic necessities.
When we change terms or prices, we will notify you by email to your main account in this Service.
After receiving that email you have 30 days to respond (a) by informing us that you agree to the new terms or prices, (b) by informing us that you disagree, in which case Apheleia IT AG may on a case to case basis agree to continue providing you with the Service under the previous terms and/or prices, or (c) by giving us notice that you terminate this agreement regardless of the remaining duration you had agreed to under the previous terms.
Continuation of use after 30 days will constitute agreement to the new terms.</p>"
1,788,20,good,User suspension from the service will be fair and proportionate.,Terms of Service,"
<p>If you violate these terms, Apheleia IT AG may seek to rectify the situation, including suspension and/or discontinuation of your account.
We will aim to be fair and proportionate."
2,999,90,good,Features of the website are made available under a free software license,Terms of Service,"We provide the Service on software we have developed, participated in the development in, as well as software that was developed by third parties.
All that software is <strong>Open Source / Free Software</strong> according to the definitions of the Open Source Initiative (OSI) and the Free Software Foundation (FSF).
This is essential to protect <strong>your freedom to leave</strong>: There are <strong>no proprietary components</strong> that would stop you from setting up your own server for the same purpose, and migrate your data from Kolab Now to that server.</p"
3,12006,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Service,We provide the services “as is”.</p>
4,12007,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms of Service,"<p>If any part of these terms shall be deemed invalid or unenforceable that part shall be replaced by a valid, enforceable term that comes closest to the intended meaning and leave the remainder of these terms unaffected."
5,12008,50,good,Third parties are not allowed to access your personal information without a legal basis,Terms of Service,<li>No third-party access to your data without a duly authorized judicial Swiss warrant
6,12009,30,good,This service fines spammers,Terms of Service,<li>Fines for spammers
7,12010,50,good,The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection.,Terms of Service,This Service is subject to the <strong>national laws of Switzerland and we do our best to provide you with the maximum level of privacy in this legislation</strong>.
8,12011,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Service,"</strong>
<p>Each Party shall without limitation be liable for damages caused by injury or death of any person employed or contracted by the other Party which is caused by any breach of contract.</p>"
9,12012,40,bad,You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,Terms of Service,"
<p>You will indemnify and hold harmless Apheleia IT AG, our affiliates, officers, agents, and employees from any claim, suit or action arising from or related to the use of the Services or violation of these terms, including any liability or expense arising from claims, losses, damages, suits, judgements, litigation costs and attorneys’ fees."
10,13048,50,good,Archives of their agreements are provided so that changes can be viewed over time,Terms of Service,"Version: 2013-07-25</p>
<ul>
<li>Updated to replace MyKolab.com by Kolab Now on 2015-01-26</li>
<li>Updated to replace Kolab Systems AG with Apheleia IT AG on 2019-12-05"
