,point_id,score,point,case,quoteDoc,quoteText
0,7034,0,neutral,Third parties are involved in operating the service,Privacy Policy,"We use third-party service providers to help us with various operations, such as payment processing, email automation, website and app diagnostics, analytics and other."
1,7036,60,good,Your personal data is used for limited purposes,Privacy Policy,"Nord processes user data to a limited scope – for provision of the Services, processing payments for the Services, as well as the functioning of our websites and mobile applications.
"
2,7039,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,"Some cookies are essential for our website to operate smoothly.
"
3,7040,50,good,"You can request access, correction and/or deletion of your data",Privacy Policy,"f you’d like to edit your profile information, delete your account or data, or request to provide you with a copy of your personal information, please contact our support team."
4,7044,10,neutral,You agree not to use the service for illegal purposes,Privacy Policy,"Under no circumstances is Nord liable for the consequences of your unlawful activities, your willful and negligent activities that violate applicable laws or third-party rights, and any circumstances that may not have been reasonably controlled or foreseen.</p>
"
5,7045,15,neutral,This service is only available to users over a certain age,Privacy Policy," is indicated at the top of the text.
We ask all users to ensure that they are familiar with the most current wording of the Privacy Policy.
The amendment of"
6,7052,50,neutral,You authorise the service to charge a credit card supplied on re-occurring basis,Terms of Service,"Your service will automatically be renewed, and your chosen payment method will be charged at the end of each service period, unless you decide to cancel your automatic payments for the Services before the end of the then-current subscription.
"
7,7053,30,good,You are entitled to a refund if certain thresholds or standards are not met by the service,Terms of Service,"<p>If you wish to claim a refund, you can do so within 30 days following your purchase of our Services.
We seek your full satisfaction with our Services."
8,7054,40,neutral,They may stop providing the service at any time,Terms of Service,"We also reserve the right to modify or update the operation of the Services at our sole discretion, at any time, for any reason, and without notice or liability.
We may even suspend the Services entirely, in which event we will notify you in advance unless extenuating circumstances, such as safety or security concerns, prevent us from doing so.</p>"
9,7057,15,neutral,Your account can be suspended for several reasons,Terms of Service,"
We may suspend your account for clarification, investigation or request you to explain your actions and provide additional information."
10,7058,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Service,"We give no warranty or representation that the Services will be wholly free from defects, errors and bugs, such as downtime, loss of data, corrupt data, service delay, mistakes, out-of-date information, or other.
"
11,7059,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Service,"<p>THE SERVICES (INCLUDING, WITHOUT LIMITATION, OUR SOFTWARE, MOBILE APPLICATIONS, SERVICES AND WEBSITE) ARE PROVIDED “AS IS” AND WITH ALL FAULTS.
"
12,7061,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Service,"NEITHER NORD NOR ANY OF ITS PARENTS, SUBSIDIARIES OR AFFILIATES, NOR ANY OF THEIR EMPLOYEES, OFFICERS OR DIRECTORS, SHALL BE LIABLE FOR ANY DIRECT, INDIRECT, PUNITIVE, INCIDENTAL, SPECIAL, CONSEQUENTIAL, OR OTHER DAMAGES (INCLUDING, WITHOUT LIMITATION, LOSS OF DATA OR INFORMATION OF ANY KIND, LOSS OF BUSINESS, LOST PROFITS, INTERRUPTION OF BUSINESS, COST OF COVER OR ANY OTHER DAMAGES) ARISING OUT OF OR IN ANY WAY RELATED TO THIS AGREEMENT OR THE USE OR INABILITY TO USE THE SERVICES, WHETHER BASED ON CONTRACT, TORT, STRICT LIABILITY OR OTHERWISE, EVEN IF WE HAVE BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES."
