,point_id,score,point,case,quoteDoc,quoteText
0,6859,70,bad," Terms may be changed any time at their discretion, without notice to you ",Privacy Policy,"Updates to This Statement <p>Huawei reserves the right to update this Statement at any time.
</p>
<p>Should this Statement be revised from time to time, Huawei will release the change notice via various channels, for example, posting the latest version on our official website: https://consumer.huawei.com.</p"
1,6860,50,bad,Information is gathered about you through third parties,Privacy Policy,Huawei will collect information about you from public and commercial sources.
2,6862,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,Disabling cookies may affect your use of some or all functions of these services.</p>
3,6863,0,neutral,The court of law governing the terms is in location X,Terms of Use,The place of signing of this Agreement will be regarded as Longgang District in Shenzhen City in the People's Republic of China.
4,6865,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Cookies Policy,Huawei and some third parties may also use web beacons or pixel tags on websites
5,8033,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Terms of Use,"You shall not use any form of device, program, or algorithm, including spiders, robots, deep-links, and page-scrapes, or any identical or similar manual program, to access, obtain, copy, or monitor any part of this website or its Content."
6,8035,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Use,"THIS WEBSITE AND ITS CONTENT ARE PROVIDED ON AN 'AS IS' BASIS.
YOU, AS THE USER, BEAR ALL RESPONSIBILITIES FOR USAGE OF THIS WEBSITE AND ANY WEBSITE LINKED TO IT."
7,8036,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Terms of Use,"HUAWEI DOES NOT GUARANTEE THE CORRECTNESS, COMPLETENESS, OR RELIABILITY OF THE CONTENT OF THIS WEBSITE"
8,8038,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms of Use,"You accept full responsibility for protecting the confidentiality of your account information, including your password.
You accept full responsibility for any and all actions that occur on or against your account in the event that you fail to maintain the security and confidentiality of said information."
9,8039,50,neutral,This service assumes no responsibility and liability for the contents of links to other websites,Terms of Use,"p> This website may contain links to independent third-party websites.
Such links are provided only for the convenience of visitors to this website.
HUAWEI does not give any express or implied guarantees regarding the Content, services, and information provided on linked websites, nor should these links be deemed as a recommendation or authorization by HUAWEI with regard to the linked websites"
10,8040,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Use,"p> Except where forbidden by law, under all circumstances, HUAWEI will accept no responsibility for all indirect, derivative, incidental, collateral, or punitive damages that may be incurred from usage of this website, including but not limited to profit loss, even if HUAWEI is already aware of the potential risks"
11,12145,50,bad,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,Terms of Use,HUAWEI operates and manages this website from its headquarters in Guangdong Province in the People's Republic of China.
12,12146,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms of Use,"If HUAWEI fails to uphold or demand the strict execution of these Terms of Use, this should not be deemed as a waiver on the part of HUAWEI of any rights pertaining to the execution of these Terms of Use, or the Terms of Use themselves.
"
13,12147,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Use," You agree that HUAWEI can solely decide, without prior notification, to terminate your access to all or part of this website's functions, for reasons including but not limited to:"
14,12148,30,bad,Your personal data is used for advertising,Cookies Policy,"Huawei uses cookies to collect information about your online activities and interests and provide you with advertisements that correlate most highly with you.
</p"
15,12149,50,bad, You are being tracked via social media cookies/pixels,Cookies Policy,"Social Media Cookies.
Social media cookies are linked to services provided by third parties, such as 'Like' buttons and 'Share' buttons.
The third party provides these services in return for recognizing that you have visited our websites.
</p"
16,16546,5,bad,Tracking pixels are used in service-to-user communication,Cookies Policy,"Pixel tags allow Huawei to send emails in a way that is readable to you and find out whether an email is opened.
</p>
<p>"
17,16547,25,bad,Your data may be processed and stored anywhere in the world,Privacy Policy,"<p>Our products and services are delivered through resources and servers located in different places, to offer our products and services, we may need to transfer your personal data among several countries.
"
18,17266,30,blocker,This service still tracks you even if you opted out from tracking,Cookies Policy,"Huawei and some third parties may use other local storage technologies, for example, local shared objects (also called ""Flash cookies"") and HTML5 local storage, in certain products and services.
Similar to cookies, these technologies store information on your device and can record some information about your activities and preferences.
However, these technologies may use different media from cookies.
Therefore, you may not be able to control them using standard browser tools and settings."
19,18214,50,neutral,There is a date of the last update of the agreements,Terms of Use,"Updated on Nov.
27, 2019"
