,point_id,score,point,case,quoteDoc,quoteText
0,5128,15,neutral,"If you are the target of a copyright claim, your content may be removed",Copyright and DMCA Policy,"<p>If you receive a DMCA notification, it means that the content described in the notice has been removed from Medium or access to the content on Medium has been restricted."
1,5129,20,good,"If you are the target of a copyright holder's take down notice, this service gives you the opportunity to defend yourself",Copyright and DMCA Policy,"If you received a DMCA notification about your material and believe that material was misidentified or removed in error, you should file a counter-notice by following the instructions below.</p>
<p>Re-posting material removed in response to a DMCA notification may result in permanent account suspension.
If you believe the content was removed in error, please file a counter-notice instead of re-posting the material.</p>"
2,14161,0,neutral,Third parties are involved in operating the service,Privacy Policy,"We rely on third parties to process payments in connection with our Services.
"
3,14173,15,good,You have the right to leave this service at any time,Privacy Policy,"<li>You may withdraw consent by deleting your account at any time through the Settings page, or by going to Settings and then selecting Account within our app (except to the extent Medium is prevented by law from deleting your information).</li>"
4,14174,50,good,User accounts can be terminated after having been in breach of the terms of service repeatedly,Terms of Service,"<p>Medium reserves the right to delete or disable content alleged to be infringing the intellectual property rights of others, and to terminate accounts of repeat infringers."
5,14175,10,good,The service has non-exclusive use of your content,Terms of Service,"you grant Medium a nonexclusive, royalty-free, worldwide, fully paid, and sublicensable license to use"
6,14176,30,good,Your browser's Do Not Track (DNT) headers are respected,Do Not Track Policy,"One concrete way we commit to user privacy is by honoring Do Not Track (“DNT”) browser settings.
There’s no consensus on how best to do this.
But, we have adopted an approach that we believe honors the fundamental pro-privacy aims of the DNT standard."
7,14177,50,bad,Extra data may be collected about you through promotions,Privacy Policy,"We collect information you provide directly to us.
For example, you share information directly with us when you create an account, fill out a form,"
8,14178,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy,"We collect information about how you access our Services, including data about the device and network you use, such as your hardware model, operating system version, mobile network, IP address, "
9,14179,50,bad,This service tracks which web page referred you to it,Privacy Policy,"We also collect information about your activity on our Services, such as access times, pages viewed, links clicked, and the page you visited before navigating to our Services.</li>"
10,14180,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"We use tracking technologies, such as cookies and web beacons, to collect information about you."
11,14181,5,bad,Tracking pixels are used in service-to-user communication,Privacy Policy,"Web beacons (also known as “pixel tags” or “clear GIFs”) are electronic images that we use on our Services and in our emails to help deliver cookies, count visits, and understand usage.
"
12,14182,10,bad,Third-party cookies are used for statistics,Privacy Policy,"We also work with third party analytics providers who use cookies, web beacons, device identifiers, and other technologies"
13,14183,50,bad,Information is gathered about you through third parties,Privacy Policy,"We obtain information from third-party sources.
For example, we may collect information about you from social networks, accounting services providers and data analytics providers."
14,14184,30,good,Information is provided about how your personal data is used,Privacy Policy,USE OF INFORMATION
15,14185,50,bad,Your personal data may be used for marketing purposes,Privacy Policy,"Communicate with you about new content, products, services, and features offered by Medium and provide other news and information we think will interest you"
16,14186,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,"Monitor and analyze trends, usage, and activities in connection with our Services;"
17,14187,35,bad,This service gives your personal data to third parties involved in its operation,Privacy Policy,"We share personal information with vendors, service providers, and consultants that need access to personal information in order to perform services for us, such as companies that assist us with web hosting, storage, and other infrastructure, analytics, payment processing, fraud prevention and security, customer service, communications, and marketing.</li>"
18,14188,50,good,The service promises to inform and/or notify you regarding government inquiries that may involve your personal data,Privacy Policy,"We may disclose personal information if we believe that disclosure is in accordance with, or required by, any applicable law or legal process, including lawful requests by public authorities to meet national security or law enforcement requirements.
If we are going to disclose your personal information in response to legal process, we will give you notice so you can challenge it (for example by seeking court intervention), unless we are prohibited by law or believe doing so may endanger others or cause illegal conduct."
19,14189,30,good,The service will only respond to government requests that are reasonable,Privacy Policy,We will object to legal requests for information about users of our Services that we believe are improper.</li>
20,14190,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,"We may share personal information in connection with, or during negotiations concerning, any merger, sale of company assets, financing, or acquisition of all or a portion of our business by another company.</li>"
21,14191,25,bad,Your data may be processed and stored anywhere in the world,Privacy Policy,"Therefore, we and our service providers may transfer your personal information to, or store or access it in, jurisdictions that may not provide levels of data protection that are equivalent to those of your home jurisdiction.
For example, we transfer personal data to Amazon Web Services, one of our service providers that processes personal information for us in various data center locations across the globe, including those listed here.
We will take steps to ensure that your personal information receives an adequate level of protection in the jurisdictions in which we process it.</p>"
22,14192,70,bad,Some personal data may be kept after the end of the data retention period or a request for erasure,Privacy Policy,"Please note that if you choose to delete your account, we may continue to retain certain information about you as required by law or for our legitimate business purposes.</p>"
23,14193,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,"If you prefer, you can usually adjust your browser settings to remove or reject browser cookies.
Please note that removing or rejecting cookies could affect the availability and functionality of our Services.</p>"
24,14194,10,good,You can opt out of promotional communications,Privacy Policy,"You may opt out of receiving certain communications from us, such as digests, newsletters, and activity notifications, by following the instructions in those communications or through your account’s Settings page.
If you opt out, we may still send you administrative emails, such as those about your account or our ongoing business relations.</p>"
25,14195,25,good,Your personal data is not sold,Privacy Policy,Medium does not sell your personal information.<br>
26,14196,40,good,You can retrieve an archive of your data,Privacy Policy,"If you sign up for a Medium account, you may at any time request an export of your personal information from the Settings page, or by going to Settings and then selecting Account within our app."
27,18961,50,neutral,There is a date of the last update of the agreements,Privacy Policy,"Effective: September 1, 2020"
