,point_id,score,point,case,quoteDoc,quoteText
0,1135,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting","Privacy & Cookie Policy, Terms of Service","cookies, web beacons, pixel tags, clear gifs, and other similar files or technologies may be used to collect and store the information automatically collected about your computer, device, and Service usage"
1,7726,60,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,"Privacy & Cookie Policy, Terms of Service","We note that an optional browser setting known as Do Not Track allows you to express your preferences regarding tracking by advertisers and other third-parties.
However, we do not recognize or respond to browser-initiated DNT signals, as the Internet industry is currently still working toward defining exactly what DNT means, what it means to comply with DNT, and a common approach to responding to DNT."
2,7727,15,neutral,This service is only available to users over a certain age,"Privacy & Cookie Policy, Terms of Service","IF YOU ARE NOT AT LEAST 16 YEARS OLD, DO NOT USE THE SERVICES"
3,7728,75,bad,"This service may collect, use, and share location data","Privacy & Cookie Policy, Terms of Service","Mobile Device Location Information:</u> When you use one of our location-enabled services (for example, when you access Services from a mobile device), we may need to collect and process information about your specific GPS location (including the latitude, longitude or altitude of your mobile device) and the time the location information was recorded, and we may use that information to customize the Services with location-based information, advertising, and features."
4,8490,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service","Privacy & Cookie Policy, Terms of Service","you agree to defend, indemnify and hold harmless Dictionary (and any of its parents, subsidiaries, affiliates, employees, agents, third party content providers, or licensors, and their respective directors, officers, employees, and agents) from and against all claims, liability, and expenses, including attorneys’ fees and legal fees and costs, arising out of your use of the Services or your breach of any provision of this agreement"
5,8491,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,"Privacy & Cookie Policy, Terms of Service","We may transfer your information to a third party if we or any of our affiliates are involved in a corporate restructuring (e.g., a sale, merger, or other transfer of assets)."
6,8492,10,bad,Third-party cookies are used for statistics,"Privacy & Cookie Policy, Terms of Service","We use third party cookies for functionality, performance / analytics, advertising and social media purposes."
7,9980,50,bad,Your personal data may be used for marketing purposes,"Privacy & Cookie Policy, Terms of Service","Marketing: We may use your personal information to deliver relevant advertisements to you and measure the effectiveness of the advertising we serve to you.
It is in our legitimate interest to provide more relevant and interesting advertising messages and inform our marketing strategy."
8,9981,30,bad,Your personal data is used for advertising,"Privacy & Cookie Policy, Terms of Service",We may use automated decision-making to deliver tailored advertisements based on your personal information.
9,9982,10,good,You can opt out of promotional communications,"Privacy & Cookie Policy, Terms of Service","Promotional Communications.
You can opt-out of receiving certain promotional communications (e-mails and push notifications) from us at any time by (i) for e-mails, following the instructions as provided in e-mails to click on the unsubscribe link.
and (ii) for push notifications or in-app messages, adjusting the permissions in your mobile device"
10,9983,50,bad, You are being tracked via social media cookies/pixels,"Privacy & Cookie Policy, Terms of Service","Social Media Cookies Third parties that make their applications available through/on our Sites may set their own cookies in order to track the performance of their applications or customize those applications for you.
For example, when you share an article using a social media sharing button on our Sites (e.g., Facebook, Twitter, or Instagram), the social network that has created the button will record that you have done this"
