,point_id,score,point,case,quoteDoc,quoteText
0,7085,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Cloudflare Self-Serve Subscription Agreement,"You agree to indemnify, defend and hold us harmless from and against any and all claims, costs, damages, losses, liabilities and expenses (including reasonable attorneys’ fees and costs) arising out of or in connection with any claim brought against us by a third party relating to your Modifications."
1,7090,50,bad,You are forced into binding arbitration in case of disputes,Cloudflare Self-Serve Subscription Agreement,THIS AGREEMENT CONTAINS PROVISIONS REQUIRING THAT YOU AGREE TO THE USE OF ARBITRATION TO RESOLVE ANY DISPUTES ARISING UNDER THIS AGREEMENT RATHER THAN A JURY TRIAL OR ANY OTHER COURT PROCEEDINGS
2,7091,50,bad,You waive your right to a class action.,Cloudflare Self-Serve Subscription Agreement,AND TO WAIVE YOUR PARTICIPATION IN CLASS ACTION OF ANY KIND AGAINST CLOUDFLARE.</p>
3,7093,50,neutral,The service has a no refund policy,Cloudflare Self-Serve Subscription Agreement,"No Refunds
<p>FEES ARE NONREFUNDABLE.
YOU WILL BE BILLED IN FULL FOR THE SUBSCRIPTION TERM IN WHICH YOU CANCEL AND NO REFUNDS WILL BE PROVIDED FOR THE UNUSED PORTION OF SUCH SUBSCRIPTION TERM"
4,7097,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Cloudflare Cookie Policy,"We also may include tracking pixels, which are small graphic images, in our marketing communications to determine engagement."
5,7099,50,neutral,Blocking first party cookies may limit your ability to use the service,Cloudflare Cookie Policy,"Please note that disabling cookies will reset your session, disable auto-login, and may adversely affect the availability and functionality of our Websites and the services we can provide to you.</p"
6,7101,60,bad,This service tracks you on other websites,Cloudflare Cookie Policy,"For example, we may use cookies to understand what pages you browsed before submitting a sales request form."
7,7106,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Cloudflare Self-Serve Subscription Agreement,"IN NO EVENT WILL THE CLOUDFLARE ENTITIES BE LIABLE TO YOU OR ANY THIRD PARTY FOR ANY INDIRECT, INCIDENTAL, SPECIAL, CONSEQUENTIAL OR PUNITIVE DAMAGES ARISING OUT OF OR RELATING TO YOUR ACCESS TO OR USE OF, OR YOUR INABILITY TO ACCESS OR USE, THE SERVICES OR ANY MATERIALS OR CONTENT ON THE SERVICES, WHETHER BASED ON WARRANTY, CONTRACT, TORT (INCLUDING NEGLIGENCE), STATUTE OR ANY OTHER LEGAL THEORY, WHETHER OR NOT THE CLOUDFLARE ENTITIES HAVE BEEN INFORMED OF THE POSSIBILITY OF SUCH DAMAGE.</p>
<p>YOU AGREE THAT THE AGGREGATE LIABILITY OF THE CLOUDFLARE ENTITIES TO YOU FOR ANY AND ALL CLAIMS ARISING OUT OF RELATING TO THE USE OF OR ANY INABILITY TO USE THE SERVICES (INCLUDING ANY MATERIALS OR CONTENT AVAILABLE THROUGH THE SERVICES) OR OTHERWISE UNDER THIS AGREEMENT, WHETHER IN CONTRACT, TORT, OR OTHERWISE, IS LIMITED TO THE AMOUNTS YOU HAVE PAID TO CLOUDFLARE TO ACCESS AND USE THE SERVICE IN THE 12 MONTHS PRIOR TO THE CLAIM.</p>
<p>SOME JURISDICTIONS DO NOT ALLOW THE EXCLUSION OR LIMITATION OF LIABILITY FOR CONSEQUENTIAL OR INCIDENTAL DAMAGES.
ACCORDINGLY, THE ABOVE LIMITATION MAY NOT APPLY TO YOU"
8,7107,50,good,You maintain ownership of your content,Website Terms of Use,"You will retain ownership of your Content, however, any use of your Content by Cloudflare may be without any compensation paid to you."
9,12626,25,good,You can opt out of targeted advertising,Cloudflare Cookie Policy,"You may opt out of Targeting cookies through the Cookie Preferences link on cloudflare.com or through the links listed below.
If you wish to opt-out of cookies that collect information to serve you interest-based ads generally, you may opt-out by clicking here (or if located in the European Union or United Kingdom, click here)."
10,12633,30,good,Details are provided about what kind of information they collect,Cloudflare Privacy Policy,INFORMATION WE COLLECT
11,12635,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Cloudflare Privacy Policy,"we gather certain information and store it in log files.
This information may include but is not limited to Internet Protocol (IP) addresses,"
12,12636,0,neutral,The court of law governing the terms is in location X,Cloudflare Self-Serve Subscription Agreement,This Agreement will be governed by the laws of the State of California
13,12637,50,bad,This service tracks which web page referred you to it,Cloudflare Privacy Policy,URLs of referring pages
14,12638,70,bad,Third-party cookies are used for advertising,Cloudflare Privacy Policy,We may also use cookies and similar technologies to provide you advertising on third-party sites based upon your browsing activities and interests.
15,12641,35,neutral,This service does not condone any ideas contained in its user-generated contents,Cloudflare Privacy Policy,"We are a conduit for information controlled by others.
It is our Customers and their users who are responsible for the content transmitted across our network (e.g., images, written content, graphics, etc.)."
16,12642,30,good,A complaint mechanism is provided for the handling of personal data,Cloudflare Privacy Policy,"Where we rely on our legitimate interests to process your personal data, you have the right to object.</p>
<p>If you have any questions about or need further information concerning the legal basis on which we collect and use your personal information, please contact us at privacyquestions@cloudflare.com."
17,12647,10,neutral,Your personal data is aggregated into statistics,Cloudflare Privacy Policy,"Cloudflare may aggregate data we acquire about our Customers, Administrators, and End Users, including the Log Data described above.
For example, we may assemble data to determine how Web crawlers index the Internet and whether they are engaged in malicious activity or to compile web traffic reports and statistics"
18,12650,30,good,Information is provided about how your personal data is used,Cloudflare Privacy Policy,HOW WE USE INFORMATION WE COLLECT
19,12652,30,bad,Your personal data is used for advertising,Cloudflare Privacy Policy,"Process and deliver contest or sweepstakes entries and rewards;</p>
</li>
<li>
<p>Monitor and analyze trends, usage, and activities in connection with the Websites and Services and for marketing or advertising purposes;</p"
