,point_id,score,point,case,quoteDoc,quoteText
0,560,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"We may automatically collect information using cookies, web beacons (also known as “tracking gifs,” “pixel tags” and “tracking pixels”) and other tracking technologies to, among other things, improve our Services and your experience, monitor user activity, count visits, understand usage and campaign effectiveness, and tell if an email has been opened and acted upon."
1,561,10,neutral,"You are not allowed to use pseudonyms, as trust and transparency between users regarding their identities is relevant to the service.",Terms of Use,"By registering for an account, you further agree to (a) provide accurate, truthful, current and complete information."
2,613,25,bad,This service retains rights to your content even after you stop using your account,Terms of Use,"If you post Member Content to our Services, you hereby grant us a perpetual (i.e.
lasting forever), worldwide, irrevocable, non-exclusive, royalty-free and fully sublicensable (i.e.
we can grant this right to others) license to use, reproduce, display, perform, adapt, modify, create derivative works from, distribute, have distributed and promote such Member Content in any form, in all media now known or hereinafter created (including in emails or other communications to our members) to administer, operate, develop and otherwise provide the Couchsurfing Services."
3,625,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Use,"REPEAT INFRINGER POLICY <p>In accordance with the Digital Millennium Copyright Act (“DMCA”) and other applicable law, Couchsurfing has adopted a policy of terminating, in appropriate circumstances and in Couchsurfing’s sole discretion, members who are deemed to be repeat infringers.
Couchsurfing may also, in our sole discretion, limit access to the Services and/or terminate the accounts of any members who we believe may infringe any intellectual property rights of others, whether or not there is any repeat infringement.</p> "
4,626,0,neutral,"Other applicable rules, terms, conditions or guidelines",Terms of Use,"by accessing or using our Services, you agree to adhere to the Community Guidelines"
5,637,50,bad,"If you offer suggestions to the service, they become the owner of the ideas that you give them",Terms of Use,"If you provide a Submission, whether by email or otherwise, you agree that it is non-confidential (unless Couchsurfing states otherwise in writing) and shall become the sole property of Couchsurfing.
Couchsurfing shall own exclusive rights, including all intellectual property rights, and shall be entitled to the unrestricted use and dissemination of Submissions for any purpose, commercial or otherwise.
You acknowledge that Couchsurfing is not obligated to provide acknowledgment or compensation to you in exchange for Submissions.</p>"
6,668,70,bad," Terms may be changed any time at their discretion, without notice to you ",Terms of Use,"
<p>We reserve the right to make changes or modifications to these Terms, or any policy or guideline of our Services, at any time and in our sole discretion.
If Couchsurfing makes changes to these Terms, we will provide notice of such changes, including by revising the date at the top of these Terms.
Your continued use of our Services following the posting of changes or modifications will constitute your acceptance of such changes or modifications.
Accordingly, you should frequently review these Terms and applicable policies and guidelines to understand the terms and conditions that apply to your use of the Services."
7,745,50,bad,A license is kept on user-generated content even after you close your account,Terms of Use,"Sections 3.5 (Release), 4 (Member Conduct and Content), 5 (Submissions), 9 (Trademarks), 11 (Third-Party Content), 14 (Member’s Representations and Warranties), 15 (Disclaimer of Warranties), 16 (Limits on Liability), 17 (Indemnity), 19 (Disputes), and this Section 20 (Miscellaneous) shall survive any termination or expiration of these Terms.</p>"
8,845,50,bad,The copyright license maintained by the service over your data and/or content is broader than necessary.,,
9,921,0,neutral,This service cannot be held responsible for disputes that you may have with other users,Terms of Use,"
Couchsurfing is not a party to, has no involvement or interest in, makes no representations or warranties as to, and has no responsibility or liability with respect to any communications, transactions, interactions, disputes or any relations whatsoever between you and any other member, person or organization.
You are solely responsible for your interactions with other members of our Services."
10,1030,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,"
<li>In connection with, or during negotiations of, any merger, sale of company assets, financing or acquisition of all or a portion of our business to another company;</li>
<li>"
11,1037,5,bad,"Third party cookies are employed, but with opt out instructions",Privacy Policy,"Most web browsers are set to accept cookies by default.
However, you can choose to set your browser to remove or reject browser cookies.
Each browser is a little different, so look at your browser's help menu to learn the correct way to modify your cookies, or visit www.allaboutcookies.org.
Please note, however, that our Services may not function properly if your browser does not accept cookies."
12,1094,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,"We may also share aggregated or de-identified information, which cannot reasonably be used to identify you.</p>"
13,6509,50,bad,You are forced into binding arbitration in case of disputes,Terms of Use,You and Couchsurfing agree to arbitrate any dispute arising from these Terms or relating to the Services
14,6512,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Use,"You shall defend, indemnify and hold harmless Couchsurfing (and each of our officers, directors, members, employees, agents and affiliates) from any claim, demand, action, damage, loss, cost or expense, including without limitation reasonable attorneys’ fees"
15,6515,50,blocker,Specific content can be deleted without reason and may be removed without prior notice,Terms of Use,"We have no obligation to post Member Content from you or anyone else and we may, in our sole discretion, edit, remove or delete any Member Content without notice."
16,13415,30,good,Details are provided about what kind of information they collect,Privacy Policy,"<li>the information we, Couchsurfing International, Inc.
(“Couchsurfing”) collect about you,</li>"
17,13416,30,good,Information is provided about how your personal data is used,Privacy Policy,how we use and share that information
18,13417,70,bad,Many different types of personal data are collected,Privacy Policy,"The types of information we may collect include:</p>
<ul>
<li>Basic user information, such as your name, username, gender, birth date, email address, mailing address, billing address, phone number and photographs;</li>
<li>Messages and interactive forum information"
19,13418,70,blocker,Private messages can be read,Privacy Policy,messages to other Couchsurfing users and information you provide in connection with activities and events;</li>
20,13419,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy,"We may collect information about your location when you access our mobile application or website, or otherwise consent to the collection of this information.</li>"
21,13420,50,bad,Information is gathered about you through third parties,Privacy Policy,</ul> Information We Collect from Other Sources <p>We may also obtain information from other sources and combine that with information we collect through our Services.
22,15994,10,good,You can opt out of promotional communications,Privacy Policy,<li>You can opt-out of email marketing and push notifications using the Email and Push Notification options in your Account and Settings Page.
