,point_id,score,point,case,quoteDoc,quoteText
0,4871,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"You agree to defend, indemnify and hold harmless the Site, its affiliates and licensors and their respective officers, directors, employees, contractors, agents, and licensors from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses or fees (including reasonable attorneys' fees) resulting from your violation of these Terms and Conditions or your use of the Site, including, without limitation, any use of the Site's content, services or items purchased through the Site."
1,4872,50,neutral,The service has a no refund policy,Terms of Service,Your payments to the Site are nonrefundable.
2,4874,15,neutral,This service is only available to users over a certain age,Terms of Service,You are 18 years of age or older.
3,4875,70,bad," Terms may be changed any time at their discretion, without notice to you ",Privacy Policy,We may update this Privacy Policy from time to time at our sole discretion.
4,4876,50,neutral,There is a date of the last update of the agreements,Privacy Policy,"When we post changes to this Privacy Policy, we will revise the ""last updated"" date at the top of this Privacy Policy"
5,4878,0,neutral,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,Terms of Service,WE DO NOT WARRANT THAT THE SITE WILL MEET YOUR EXPECTATIONS OR REQUIRMENTS.
6,4879,30,neutral,Alternative accounts are not allowed,Terms of Service,"Only one account per user is allowed.
Users caught with more than one account may be permanently banned and have all their accounts disabled."
7,4881,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Service,"WE WILL NOT BE LIABLE FOR ANY LOSS OR DAMAGE CAUSED BY A DISTRIBUTED DENIAL-OF-SERVICE ATTACK, VIRUSES OR OTHER TECHNOLOGICALLY HARMFUL MATERIAL THAT MAY INFECT YOUR COMPUTER EQUIPMENT, COMPUTER PROGRAMS, DATA OR OTHER PROPRIETARY MATERIAL DUE TO YOUR USE OF THE SITE OR ANY SERVICES OR ITEMS OBTAINED THROUGH THE SITE OR TO YOUR DOWNLOADING OF ANY MATERIAL POSTED ON IT, OR ON ANY SITE LINKED TO IT.
</p>"
8,4882,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms of Service,"As a reasonable approximation of the damages that Patook may incur from banned users creating unauthorized new accounts, you agree to pay Patook the sum of $250 if you create a new account after having been banned, and an extra $250 for each subsequent account you create after being banned."
9,4883,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms of Service,"Enforcement of these Terms and Conditions is solely in our discretion, and failure to enforce the Terms and Conditions in some instances does not constitute a waiver of our right to enforce them in other instances.
"
10,4885,30,neutral,Your private content may be accessed by people working for the service,Privacy Policy,Personal information you provide to us is stored on a password protected server accessible only by administrator.
