,point_id,score,point,case,quoteDoc,quoteText
0,7804,50,blocker,You waive your moral rights,Terms & Conditions,"
You also waive to the full extent permitted by law any and all claims against us related to moral rights in the Content."
1,7805,30,blocker,This service holds onto content that you've deleted,Terms & Conditions,"You understand and agree, however, that the Websites may retain, but not display, distribute, or perform, server copies of your videos that have been removed or deleted."
2,7807,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Terms & Conditions,"p>
<p>Additionally, you agree not to:</p>
<p>·&nbsp;use the Websites in any manner that could disable, overburden, damage, or impair the site or interfere with any other party’s use of the Websites, including their ability to engage in real time activities through the Websites;</p>
<p>·&nbsp;use any robot, spider, or other automatic device, process, or means to access the Websites for any purpose, including monitoring or copying any of the material on the Websites without our prior written consent"
3,9403,50,neutral,There is a date of the last update of the agreements,Terms & Conditions,"p>Last Modified: December 8, 2020</p"
4,9405,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms & Conditions,any failure by us to assert a right or provision under these Terms of Service shall not constitute a waiver of such right or provision.</p>
5,9406,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms & Conditions,"If any provision of these Terms of Service is deemed invalid by a court of competent jurisdiction, the invalidity of such provision shall not affect the validity of the remaining provisions of these Terms of Service, which shall remain in full force and effect.</p>"
6,9407,50,neutral,The service has a no refund policy,Terms & Conditions,"No Refunds</p>
<p>PAYMENTS ARE NONREFUNDABLE AND THERE ARE NO REFUNDS OR CREDITS FOR PARTIALLY USED PERIODS.</p>"
7,9408,50,bad,You have a reduced time period to take legal action against the service,Terms & Conditions,"REGARDLESS OF ANY STATUTE OR LAW TO THE CONTRARY, ANY CAUSE OF ACTION OR CLAIM YOU MAY HAVE ARISING OUT OF OR RELATING TO THESE TERMS OF SERVICE OR THE WEBSITES MUST BE COMMENCED WITHIN ONE (1)&nbsp;YEAR AFTER THE CAUSE OF ACTION ACCRUES, OTHERWISE, SUCH CAUSE OF ACTION OR CLAIM IS PERMANENTLY BARRED.</p>"
8,9409,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms & Conditions,"To the extent permitted by applicable law, you agree to defend, indemnify and hold harmless the Websites, their site operator, their parent corporation, their respective affiliates, licensors, service providers, officers, directors, employees, agents, successors and assigns from and against any and all claims, damages, judgments, awards, obligations, losses, liabilities, costs or debt, and expenses (including but not limited to attorney’s fees)&nbsp;arising from: (i)&nbsp;your use of and access to the Websites.
(ii)&nbsp;your violation of any term of these Terms of Service.
(iii)&nbsp;your violation of any third party right, including without limitation any copyright, property, or privacy right.
or (iv)&nbsp;any claim that your Content caused damage to a third party."
9,9412,70,blocker,Private messages can be read,Terms & Conditions,"the Websites may, but will not have any obligation to, review, monitor, display, reject, refuse to post, store, maintain, accept, or remove any Content posted (including, without limitation, private messages, public comments, public group chat messages, private group chat messages, or private instant messages)"
10,9413,0,neutral,The court of law governing the terms is in location X,Terms & Conditions,"The sole and exclusive jurisdiction and venue for any action or proceeding arising out of or related to these Terms of Service shall be in an appropriate court located in Limassol, Cyprus."
11,9414,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms & Conditions,"<p>YOU USE THE WEBSITES AT YOUR SOLE RISK.
WE PROVIDE THE WEBSITES ""AS IS"" AND ""AS AVAILABLE""."
12,9417,25,neutral,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",Terms & Conditions,"post any Content containing unsolicited or unauthorized advertising, promotional materials, spam, junk mail, chain letters, pyramid schemes, or any other form of unauthorized solicitation"
13,16987,15,neutral,This service is only available to users over a certain age,Privacy Policy,"You affirm that you are at least 18 years of age or the age of majority in the jurisdiction you are accessing a Website from, and are fully able and competent to enter into the terms, conditions, obligations, affirmations, representations, and warranties set forth in these Terms of Service, and to abide by and comply with these Terms of Service.
If you are under 18 or the applicable age of majority, please do not use any of the Websites.
You also represent that the jurisdiction from which you access a Website does not prohibit the receiving or viewing of sexually explicit content."
14,16988,70,bad," Terms may be changed any time at their discretion, without notice to you ",Privacy Policy,"We reserve the right to amend these Terms of Service at any time and without notice, and it is your responsibility to review these Terms of Service for any changes."
15,16989,50,bad,"Instead of asking directly, this Service will assume your consent merely from your usage.",Privacy Policy,Your use of a Website following any amendment of these Terms of Service will signify your assent to and acceptance of its revised terms.</p>
16,16990,50,neutral,This service assumes no responsibility and liability for the contents of links to other websites,Privacy Policy,"The Websites may contain links to third party sites that are not owned or controlled by the Websites or their operator.
The Websites have no control over, and assume no responsibility for, the content, privacy policies, or practices of any third party sites."
17,16991,10,neutral,The service informs you that its privacy policy does not apply to third party websites,Privacy Policy,"Accordingly, we encourage you to be aware when you leave the Websites and to read the terms, conditions, and privacy policies of each other sites that you visit."
18,16992,25,neutral,This service is only available for use individually and non-commercially.,Privacy Policy,The Websites are for your personal use and shall not be used for any commercial endeavor except those specifically endorsed or approved by the Websites.</p>
19,16993,50,blocker,Specific content can be deleted without reason and may be removed without prior notice,Privacy Policy,"The Websites are for adult-oriented content.
Other categories of content may be rejected or deleted in our sole discretion.
We may, in our sole discretion and at nay time, remove any content on the Websites."
20,16994,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Privacy Policy,"You understand and acknowledge that when using any of the Websites, you will be exposed to content from a variety of sources, and that the Websites are not responsible for the accuracy, usefulness, safety, or intellectual property rights of or relating to such content."
21,16995,50,bad,Your personal data may be used for marketing purposes,Privacy Policy,"You also expressly and specifically consent to receiving certain other communications from us, such as newsletters about new features and content, special offers, promotional announcements and customer surveys via email or other methods."
22,16996,10,good,You can opt out of promotional communications,Privacy Policy,"If you no longer want to receive certain non-transactional communications, you will need to avail yourself of the unsubscribe mechanism set out in the applicable communication.</p>"
23,16997,0,neutral,Third parties are involved in operating the service,Privacy Policy,"<p>Purchasing Content, Subscriptions, Free Trials, Promotion Subscriptions, Billing and Cancellation</p>
<p>Use of Third-Party Internet Payment Service Providers"
24,16998,50,neutral,The service is not responsible for linked or (clearly) quoted content from third-party content providers,Privacy Policy,"Some promotional subscriptions may be offered by third parties in conjunction with the provision of their own products and services.
We are not responsible for the products and services provided by such third parties."
25,16999,50,neutral,You authorise the service to charge a credit card supplied on re-occurring basis,Privacy Policy,"By starting your subscription to Pornhub Premium and providing or designating a Payment Method, you authorize us to charge you a recurring subscription fee at the then current rate, and any other charges you may incur in connection with your use of our services to your Payment Method.
You acknowledge that the amount billed each period may vary (but not materially)&nbsp;from term to term and you authorize us to charge your Payment Method for such varying amounts, which may be billed monthly in one or more charges."
26,17000,15,good,You have the right to leave this service at any time,Privacy Policy,"You may cancel your subscription to Pornhub Premium at any time while logged into your account under the ""Manage Premium Account"" link found at https://www.pornhubpremium.com/user/manage or by notifying us either by electronic or conventional mail, by chat, or by telephone."
27,17001,40,neutral,They may stop providing the service at any time,Privacy Policy,"We reserve the right to withdraw or amend any of the Websites, and any service or material we provide on the Websites, in our sole discretion without notice.
We will not be liable if for any reason all or any part of a Website is unavailable at any time or for any period."
28,17002,30,bad,Your use is throttled,Privacy Policy,"From time to time, we may restrict access to some parts of a Website, or the entire Website, to users, including registered users."
29,17004,10,neutral,You cannot distribute or disclose your account to third parties,Privacy Policy,"<p>If you choose, or are provided with, a user name, password or any other piece of information as part of our security procedures, you must treat such information as confidential, and you must not disclose it to any other person."
30,17005,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Privacy Policy,You are fully responsible for all activities that occur under your user name or password.
31,17006,20,bad,Usernames can be rejected or changed for any reason,Privacy Policy,"</p>
<p>We have the right to disable any user name, password or other identifier, whether chosen by you or provided by us, at any time in our sole discretion for any or no reason, including if, in our opinion, you have violated any provision of these Terms of Service.</p>"
32,21784,20,good,The service claims to be GDPR compliant for European users,Privacy Policy,"GDPR (General Data Protection Regulation)</p>
<p> In accordance with the General Data Protection Regulation law in the European Union effective May 25, 2018, Pornhub users can request a copy of their personal data as well as get Pornhub to delete their personal data."
33,21786,50,good,Information is provided about how they collect personal data,Privacy Policy,We collect Personal Information in the following ways
34,21787,30,good,Information is provided about how your personal data is used,Privacy Policy,Purposes for Which We Use Your Personal Information
