,point_id,score,point,case,quoteDoc,quoteText
0,939,70,bad," Terms may be changed any time at their discretion, without notice to you ",Privacy Policy,"Digital technology is rapidly evolving.
If we decide to change our
Privacy Statement in the future, we'll post the changes here and indicate at
the top of the policy the last date on which it was updated.
Unless otherwise
noted, all changes will be effective when posted.</p"
1,6687,50,bad,You waive your right to a class action.,Terms and Conditions,"<strong>IF YOU AGREE TO ARBITRATION WITH MEREDITH, YOU ARE AGREEING IN ADVANCE THAT YOU WILL NOT PARTICIPATE IN OR SEEK TO RECOVER MONETARY OR OTHER RELIEF IN ANY LAWSUIT FILED AGAINST MEREDITH ALLEGING CLASS, COLLECTIVE, AND/OR REPRESENTATIVE CLAIMS ON YOUR BEHALF.
INSTEAD, BY AGREEING TO ARBITRATION, YOU MAY BRING COVERED CLAIMS AGAINST MEREDITH ONLY IN AN INDIVIDUAL ARBITRATION PROCEEDING."
2,7434,30,neutral,Alternative accounts are not allowed,Terms and Conditions,You further agree that you will not maintain more than one Account for the same Meredith service at any given time.
3,7435,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms and Conditions,You agree not to create an Account using a false identity or alias or if you previously have been banned from using any of the Services.
4,7436,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Terms and Conditions,"(e) you shall not use any manual or automated software, devices or other processes (including but not limited to spiders, robots, scrapers, crawlers, avatars, data mining tools or the like) to ""scrape"" or download data from the Services (except that we grant the operators of public search engines revocable permission to use spiders to copy materials from the Website for the sole purpose of and solely to the extent necessary for creating publicly available searchable indices of the materials, but not caches or archives of such materials)."
5,7587,50,neutral,There is a date of the last update of the agreements,Terms and Conditions,"Terms of Service AgreementEffective Date: March 16, 2017<p>"
6,7588,60,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,Privacy Policy,"Do Not Track</b>
</p>
<p>We do not currently respond to browser
do-not-track signals"
7,20284,70,bad," Terms may be changed any time at their discretion, without notice to you ",Terms and Conditions,"Subject to Section 15.9 of this Agreement, Meredith reserves the right to modify this Agreement or its policies relating to the Services at any time, effective upon posting of an updated version of this Agreement or any applicable Supplemental Terms on the applicable Services."
8,20285,10,neutral,You must report to the service any unauthorized use of your account or any breach of security,Terms and Conditions,"
You further agree to notify Meredith immediately of any unauthorized use of your password or any other breach of the security of your Account and to exit from your Account at the end of each session."
9,20287,20,bad,Usernames can be rejected or changed for any reason,Terms and Conditions,Meredith reserves the right to remove or reclaim any usernames at any time and for any reason.
10,20289,50,neutral,You authorise the service to charge a credit card supplied on re-occurring basis,Terms and Conditions,"If your order is subject to automatic renewal, you will be notified during the order process.
The automatic renewal and cancellation terms provided during the order process are hereby incorporated into this Agreement.<br>
"
11,20290,50,neutral,The service has a no refund policy,Terms and Conditions," Except as set forth in Section 2.3 or in any separate refund policy posted on the Services, all fees are non-refundable.<br>
<br>"
12,20291,50,blocker,Specific content can be deleted without reason and may be removed without prior notice,Terms and Conditions,"
Without limiting the foregoing, Meredith reserves the right in its sole discretion to pre-screen, refuse, or remove any content.
"
13,20292,50,neutral,Your content can be deleted if you violate the terms,Terms and Conditions,Meredith shall have the right to remove any content that violates this Agreement or is otherwise objectionable.<br>
14,20293,50,good,You maintain ownership of your content,Terms and Conditions,"Meredith does not claim ownership of any User Content you make available on the Services (""<strong>Your Content</strong>"").
"
15,20294,10,good,The service has non-exclusive use of your content,Terms and Conditions,"Subject to any applicable Account settings that you select, you grant Meredith, and anyone authorized by Meredith, an irrevocable, nonexclusive"
16,20295,50,bad,A license is kept on user-generated content even after you close your account,Terms and Conditions,"perpetual,"
17,20296,50,bad,Your content can be distributed through any media known now or in the future,Terms and Conditions,"license to use, copy, display, publicly perform, transmit, modify,&nbsp.
publish, distribute, make derivative works of, sublicense, and otherwise commercially and non-commercially exploit&nbsp.
and use Your Content (in whole or in part) in any manner or medium now existing or hereafter developed (including print and electronic storage) and for any purpose.
"
18,20297,90,blocker,Your identity is used in ads that are shown to other users,Terms and Conditions,"In connection with the exercise of these rights, you grant Meredith, and anyone authorized by Meredith, the right to identify you as the author of Your Content by name, email address or screen name, as we deem appropriate.
You will not receive any compensation of any kind for the use of Your Content.&nbsp"
19,20300,50,good,"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner",Terms and Conditions," You agree that your submission of any ideas, suggestions, documents, and/or proposals to Meredith (""<strong>Feedback</strong>"") is at your own risk and that Meredith has no obligations with respect to such Feedback.
You represent and warrant that you have all rights necessary to submit the Feedback.
You hereby grant to Meredith the right to use any Feedback in any way at any time without any additional approval or compensation.<br>
<br>"
20,20301,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms and Conditions,"YOU EXPRESSLY UNDERSTAND AND AGREE THAT TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, YOUR USE OF THE SERVICES AND ANY PRODUCTS OFFERED THROUGH THE SERVICES IS AT YOUR SOLE RISK, AND THE SERVICES AND ANY PRODUCTS ARE PROVIDED ON AN ""AS IS"" AND ""AS AVAILABLE"" BASIS, WITH ALL FAULTS.
"
21,20302,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms and Conditions,"TO THE FULLEST EXTENT PERMITTED BYAPPLICABLE LAW, THE MEREDITH PARTIES SHALL NOT BE LIABLE FOR ANY LOSS OF PROFITS OR REVENUE OR FOR INDIRECT, INCIDENTAL, PUNITIVE, EXEMPLARY, SPECIAL OR CONSEQUENTIAL DAMAGES, OR DAMAGES OR COSTS DUE TO LOSS OF DATA, PRODUCTION, OR USE, BUSINESS INTERRUPTION OR PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES, WHETHER OR NOT MEREDITH HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.<br>"
22,20303,10,bad,Any liability on behalf of the service is only limited to the fees you paid as a user,Terms and Conditions,"UNDER NO CIRCUMSTANCES WILL THE TOTAL AGGREGATE AMOUNT THAT THE MEREDITH PARTIES ARE LIABLE TO YOU EXCEED THE GREATER OF (A) THE TOTAL AMOUNT ACTUALLY PAID TO MEREDITH BY YOU DURING THE TWELVE-MONTH PERIOD PRIOR TO THE ACT, OMISSION OR OCCURRENCE GIVING RISE TO SUCH LIABILITY, (B) THE REMEDY OR PENALTY IMPOSED BY THE STATUTE OR REGULATION UNDER WHICH SUCH CLAIM ARISES, OR (C) ONE HUNDRED DOLLARS ($100).
"
23,20304,10,neutral,Instructions are provided on how to submit a copyright claim,Terms and Conditions,"If you believe content posted on the Services infringes your copyright rights, please provide our Copyright Agent with the following information: "
24,20305,60,bad,Your account can be deleted without prior notice and without a reason,Terms and Conditions,"or may modify, suspend or terminate your access to the Services, for any reason, with or without notice to you and without liability to you or any third party.
"
25,20306,40,neutral,They may stop providing the service at any time,Terms and Conditions,"At its sole discretion, Meredith may modify or discontinue the Services"
26,20307,50,bad,You are forced into binding arbitration in case of disputes,Terms and Conditions,"You agree that any dispute between you and us relating in any way to the Services, our advertising or marketing practices, any Products sold or distributed through the Services, or this Agreement, will be resolved by binding arbitration, rather than in court"
27,20311,0,neutral,The court of law governing the terms is in location X,Terms and Conditions,"To the extent the parties are permitted under this Agreement to initiate litigation in a court, both you and Meredith agree that all claims and disputes arising out of or relating to this Agreement will be litigated exclusively in the state courts in Polk County, Iowa or federal courts located in the Southern District of Iowa."
28,20312,50,bad,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,Terms and Conditions,THIS AGREEMENT AND ANY ACTION RELATED THERETO WILL BE GOVERNED AND INTERPRETED BY AND UNDER THE LAWS OF THE STATE OFIOWA
29,20323,30,good,Details are provided about what kind of information they collect,Privacy Policy (updated version 2021),"
<strong>What Personal Information Do Our Brands Collect?</strong>
</p>"
30,20324,70,bad,Many different types of personal data are collected,Privacy Policy (updated version 2021),"Contact Information</strong> (such as name, phone number, postal address, or e-mail address)</li>
<li>
<strong>Account/Registration Information</strong> (such as username and password, reminder questions and answers, and communications preferences, e.g.
signing up for a newsletter or sweepstakes, registering for an offer or an experience, or making a purchase)</li>
<li>
<strong>Payment Information</strong> (such as name, billing address, and credit card information, e.g.
when making a purchase)</li>
<li>
<strong>Demographic Information</strong> (such as age, gender, race, income, occupation, marital status, and information about your household/family status, including your household size and the length of time at your residence)</li>
<li>
<strong>Online Identifiers"
31,20325,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy (updated version 2021),or information about your general location derived from your IP address
32,20327,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy (updated version 2021),"<li>
<strong>Location Information</strong> (information about your precise location that we collect from your device (collected in limited circumstances)"
33,20328,30,good,Information is provided about how your personal data is used,Privacy Policy (updated version 2021),Do Our Brands Use Personal Information?</strong>
34,20329,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy (updated version 2021),"
<p>When you visit our Services, our Brands may collect the following personal information from or about you:</p>
<ul>
<li>
<strong>Online Identifiers</strong>: IP address, advertising ID, unique device ID, and other information about your device, and internal and third-party IDs that have been assigned to you.</li>"
