,point_id,score,point,case,quoteDoc,quoteText
0,5718,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Service,"This Service is provided by DeviantArt on an ""AS IS"" and ""AS AVAILABLE"" basis and DeviantArt reserves the right to modify, suspend or discontinue the Service, in its sole discretion, at any time and without notice.
<b>"
1,5719,50,good,You maintain ownership of your content,Terms of Service,DeviantArt does not claim ownership rights in your works or other materials posted by you to DeviantArt (Your Content).
2,11126,40,neutral,They may stop providing the service at any time,Terms of Service,"You agree that DeviantArt is and will not be liable to you for any modification, suspension or discontinuance of the Service."
3,11127,10,neutral,Instructions are provided on how to submit a copyright claim,Terms of Service,"If you believe the copyright in your work or in the work for which you act as an agent has been infringed through this Service, please contact DeviantArt's agent for notice of claims of copyright infringement, Daniel Sowers who can be reached through violations@deviantart.com."
4,11128,50,neutral,The service is not responsible for linked or (clearly) quoted content from third-party content providers,Terms of Service,"DeviantArt may provide links to third-party websites or resources.
You acknowledge and agree that DeviantArt is not responsible or liable for: the availability or accuracy of such websites or resources.
or the Content, products, or services on or available from such websites or resources."
5,11129,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"You agree to defend, indemnify, and hold harmless DeviantArt, its officers, directors, employees and agents, from and against any claims, liabilities, damages, losses, and expenses, including, without limitation, reasonable legal and expert fees, arising out of or in any way connected with your access to or use of the Services, or your violation of these Terms."
6,11130,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Service,"DEVIANTART MAKES NO WARRANTY AS TO THE SECURITY, RELIABILITY, TIMELINESS, AND PERFORMANCE OF THIS SERVICE."
7,11131,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Service,"TO THE FULLEST EXTENT ALLOWED BY LAW, DEVIANTART SHALL NOT BE LIABLE FOR ANY DAMAGES OF ANY KIND ARISING FROM USE OF THE SERVICE, INCLUDING BUT NOT LIMITED TO DIRECT, INDIRECT, INCIDENTAL, CONSEQUENTIAL, SPECIAL, EXEMPLARY, OR PUNITIVE DAMAGES, EVEN IF DEVIANTART HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES."
8,11132,10,bad,Any liability on behalf of the service is only limited to the fees you paid as a user,Terms of Service,IN NO EVENT SHALL DEVIANTART'S AGGREGATE LIABILITY TO YOU EXCEED THE AMOUNTS PAID BY YOU TO DEVIANTART PURSUANT TO THIS AGREEMENT.
9,11133,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Terms of Service,"We reserve the right to amend these Terms from time to time in our sole discretion.
If you have registered as a member, we shall notify you of any material changes to these Terms (and the effective date of such changes) by sending an email to the address you have provided to DeviantArt for your account.
For all other users, we will post the revised terms on the Site."
10,11134,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms of Service,"If a court should find that one or more provisions contained in these Terms is invalid, you agree that the remainder of the Terms shall be enforceable."
11,11135,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms of Service,DeviantArt's failure to enforce any right or provision in these Terms shall not constitute a waiver of such right or provision.
12,11136,0,neutral,The court of law governing the terms is in location X,Terms of Service,"These Terms shall be governed by and construed in accordance with the laws of the State of California.
Any disputes arising under or in connection with these Terms shall be subject to the exclusive jurisdiction of the state and federal courts of the State of California."
13,11137,15,neutral,This service is only available to users over a certain age,Terms of Service,"To register as a member of the Service or purchase products, you must be 13 years or lawfully permitted to enter into and form contracts under applicable law."
14,11138,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms of Service,"You are responsible for safeguarding the password and you agree not to disclose your password to any third party.
You agree that you shall be solely responsible for any activities or actions under your password, whether or not you have authorized such activities or actions."
15,11139,50,neutral,"You are responsible for any risks, damages, or losses that may incur by downloading materials",Terms of Service,"You are responsible for all of Your Content you upload, download, and otherwise copy, distribute and display using the Service."
16,11140,10,neutral,You agree not to use the service for illegal purposes,Terms of Service,<li>for any unlawful purposes;
17,11141,15,neutral,The posting of pornographic content is prohibited,Terms of Service,"<li>to upload, post, or otherwise transmit any material that is obscene, offensive, blasphemous, pornographic,"
18,11143,20,neutral,"You agree not to submit libelous, harassing or threatening content",Terms of Service,"threatening, menacing, abusive, harmful, an invasion of privacy or publicity rights, defamatory, libelous, vulgar, illegal or otherwise objectionable;"
19,11144,30,good,You are entitled to a refund if certain thresholds or standards are not met by the service,Terms of Service,"<p>In general, DeviantArt accepts returns on defective products or incorrect orders within thirty (30) days after receipt of your order.
Please contact DeviantArt at https://help.deviantart.com/contact/ and we will let you know whether you need to return the product(s) to us."
20,11145,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Service,"You agree that DeviantArt may at any time, and without notice, suspend or terminate any part of the Service, or refuse to fulfill any order, or any part of any order or terminate your membership"
21,11148,50,bad,Your personal data may be used for marketing purposes,Privacy Policy,"We use your PII to help customize advertising and content available on the DeviantArt Sites, to send you service-related notices and promotional information about products and services that may be of interest to you and/or to conduct research for internal purposes."
22,11149,10,neutral,First-party cookies are used,Privacy Policy,"p>
<p>Like many Internet sites, we, together with our marketing, analytics and technology partners, also use ""cookies"" to collect information.
A cookie is a small data file that we transfer to your computer and is stored on your hard drive when you access our Services.
When you visit our Services the cookie identifies your computer to us so that you do not have to re-register each time you visit.
This technology is used in order to maintain, provide and improve our Services on an ongoing basis, and in order to provide our visitors and users with a better experience.
We also use cookies to identify that you've logged in to the Services, to tell us how and when you interact with our Services, to monitor aggregate usage and web traffic routing on our Services, to return you to a persistent location of your choosing, and to customize and improve our Services and to measure the traffic to our Sites and the use of different features of the Services"
23,11152,10,neutral,Only aggregate data is given to third parties,Privacy Policy,"We may share PII as well as aggregated information and non-identifying information that we collect with third party service providers whose services and solutions complement, facilitate and enhance our own.
These include hosting and server co-location services, communications and content delivery networks (CDNs), data and cyber security services, billing and payment processing services, fraud detection and prevention services, industry analysis, demographic profiling, web analytics, e-mail distribution and monitoring services, session recording and remote access services, performance measurement, data optimisation and marketing services, content providers, and our legal and financial advisors (collectively, ""<strong>Third Party Services</strong"
24,11153,50,bad,This service reserves the right to disclose your personal information without notifying you,Privacy Policy,"Where permitted by local data protection laws, we will disclose PII when required by law or under the good-faith belief that such disclosure is necessary in order to conform to applicable law, comply with subpoenas, court orders or legal process served on DeviantArt, to establish or exercise our legal rights or defend against legal claims, and to protect the property or interests of DeviantArt, its agents and employees, personal safety, or the public.
Under these circumstances, DeviantArt may be prohibited by law, court order or other legal process from providing notice of the disclosure, and DeviantArt reserves the right under those conditions to not provide notice in its sole discretion.</p>"
25,11154,50,bad, You are being tracked via social media cookies/pixels,Privacy Policy,"Our Services include certain Social Media features and widgets, such as the ""Facebook Like"" button, the ""Share this"" button or other interactive mini-programs (""Social Media Features"").
These Social Media Features may collect information such as your IP address or which page you are visiting on our Sites, and may set a cookie to enable them to function properly"
26,11155,40,good,You can retrieve an archive of your data,Privacy Policy,"For all DeviantArt Users, if you wish to receive a copy, access and/or request us to make corrections to the PII that you have stored with us, or wish to request a list of what PII (if any) pertaining to you we disclosed to third parties for direct marketing purposes, feel free to send us an e-mail to help@deviantart.com, or mail your request to DeviantArt 7095 Holywood Blvd.
Los Angeles, CA, USA 90028.
We will make all reasonable efforts to honor your request promptly (unless we require further information from you in order to fulfil your request) subject to legal and other permissible considerations.</p>
<p>Note that when deleting your PII, you actually delete all your data, and will not be able to use our Service anymore"
27,11157,40,good, A list of all cookies set by the website is provided,,
28,11163,50,good,"You can request access, correction and/or deletion of your data",Privacy Policy,"You may access, correct, or request deletion of your PII by contacting us at help@deviantart.com."
29,11165,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,"In addition, should we, Wix or any of its affiliates undergo any change in control, including by means of merger, acquisition or purchase of substantially all of its assets, your PII may be shared with the parties involved in such event."
