,point_id,score,point,case,quoteDoc,quoteText
0,1041,90,good,Content is published under a free license instead of a bilateral one,Terms of Use,"When you submit text to which you hold the copyright, you agree to license it under:
<ul>
<li>Creative Commons Attribution-ShareAlike 3.0 Unported License (“CC BY-SA”), and</li>
<li>GNU Free Documentation License (“GFDL”) (unversioned, with no invariant sections, front-cover texts, or back-cover texts).</li>
</ul>
<p>(Re-users may comply with either license or both.)</p>
<p>The only exception is if the Project edition or feature requires a different license.
In that case, you agree to license any text you contribute under that particular license."
1,1345,0,neutral,You agree not to submit illegal content,Terms of Use,"
<b>You are responsible for your own actions:</b> You are legally responsible for your edits and contributions on Wikimedia Projects, so for your own protection you should exercise caution and avoid contributing any content that may result in criminal or civil liability under any applicable laws.
For clarity, applicable law includes at least the laws of the United States of America.
Although we may not agree with such actions, we warn editors and contributors that authorities may seek to apply other country laws to you, including local laws where you live or where you view or edit content.
WMF generally cannot offer any protection, guarantee, immunity or indemnification.</li>"
2,1376,0,neutral,The court of law governing the terms is in location X,Terms of Use,"If you seek to file a legal claim against us, you agree to file and resolve it exclusively in a state or federal court located in San Francisco County, California.
You also agree that the laws of the State of California and, to the extent applicable, the laws of the United States of America will govern these Terms of Use, as well as any legal claim that might arise between you and us (without reference to conflict of laws principles).
You agree to submit to the personal jurisdiction of, and agree that venue is proper in, the courts located in San Francisco County, California, in any legal action or proceeding relating to us or these Terms of Use.
</p>
"
3,1476,30,good,Your feedback is invited regarding changes to the terms.,Terms of Use,we believe that community input is essential for these Terms of Use to properly serve our users
4,1603,60,good,The service will resist legal requests for your information where reasonably possible,Privacy Policy,"However, if we believe that a particular request for disclosure of a user's information is legally invalid or an abuse of the legal system and the affected user does not intend to oppose the disclosure themselves, we will try our best to fight it."
5,4935,25,bad,Your data may be processed and stored anywhere in the world,Terms of Use,"Because our services are used by people all over the world, personal information that we collect may be stored and processed in the United States of America or any other country in which we or our agents maintain facilities."
6,4936,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Use,"We reserve the right to suspend or end the services at any time, with or without cause, and with or without notice.
"
7,5983,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Use,"We provide these services on an ""as is"" and ""as available"" basis"
8,7884,50,neutral,There is a date of the last update of the agreements,Terms of Use,"These Terms of Use went into effect on June 16, 2014."
9,7885,15,good,You have the right to leave this service at any time,Terms of Use,"Though we hope you will stay and continue to contribute to the Projects, you can stop using our services any time.
"
10,7887,50,good,No need to register,Privacy Policy,"Because we believe that you shouldn’t have to provide personal information to participate in the free knowledge movement, you may:</b>
</p>
<ul>
<li>Read, edit, or use any Wikimedia Site without registering an account.</li>"
11,7888,20,good, Pseudonyms are allowed,Privacy Policy,Register for an account without providing an email address or real name.
12,7889,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms of Use,"In the interests of our users and the Projects, in the extreme circumstance that any individual has had his or her account or access blocked under this provision, he or she is prohibited from creating or using another account on or seeking access to the same Project, unless we provide explicit permission."
13,7894,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"We actively collect some types of information with a variety of commonly-used technologies.
These generally include tracking pixels, JavaScript, and a variety of ""locally stored data"" technologies, such as cookies and local storage."
14,7895,50,neutral,There is a date of the last update of the agreements,Privacy Policy,"This version was approved by Katherine Maher on May 17, 2018, pursuant to the Delegation of policy-making authority by the Board, and went into effect on May 24, 2018.
"
15,7897,0,neutral,You agree to comply with the law of the service's country,Terms of Use,"Please be aware that you are legally responsible for all of your contributions, edits, and re-use of Wikimedia content under the laws of the United States of America and other applicable laws (which may include the laws where you live or where you view or edit content)."
16,7904,40,good,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",Privacy Policy,Changes to This Privacy Policy <p>Substantial changes to this Policy will not be made until after a public comment period of at least 30 days.
17,9586,50,bad,You have a reduced time period to take legal action against the service,Terms of Use,"To ensure that disputes are dealt with soon after they arise, you agree that regardless of any statute or law to the contrary, any claim or cause of action you might have arising out of or related to use of our services or these Terms of Use must be filed within the applicable statute of limitations or, if earlier, one (1) year after the pertinent facts underlying such claim or cause of action could have been discovered with reasonable diligence (or be forever barred)."
18,9587,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms of Use,"If in any circumstance, we do not apply or enforce any provision of these Terms of Use, it is not a waiver of that provision."
19,9588,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms of Use,"If any provision or part of a provision of these Terms of Use is found unlawful, void, or unenforceable, that provision or part of the provision is deemed severable from these Terms of Use and will be enforced to the maximum extent permissible, and all other provisions of these Terms of Use will remain in full force and effect."
20,9589,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Use,"be safe, secure, uninterrupted, timely, accurate, or error-free, or that your information will be secure."
21,9590,0,neutral,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,Terms of Use,"We make no warranty that our services will meet your requirements,"
22,9682,15,good,The terms for this service are easy to read,Terms of Use,This is a human-readable <b>summary</b> of the Terms of Use.
23,9698,20,good,User suspension from the service will be fair and proportionate.,Terms of Use,"In certain (hopefully unlikely) circumstances it may be necessary for either ourselves or the Wikimedia community or its members (as described in Section 10) to terminate part or all of our services, terminate these Terms of Use, block your account or access, or ban you as a user."
24,9699,20,neutral,"You cannot delete your contributions, but it makes sense for this service",Privacy Policy,<li>Any content you add or any change that you make to a Wikimedia Site will be publicly and permanently available.
25,11357,20,neutral,"You cannot delete your contributions, but it makes sense for this service",,
