,point_id,score,point,case,quoteDoc,quoteText
0,836,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"If you are using the Services on behalf of a company, business or other entity, or if you are using the Services for commercial purposes, you and the entity will hold harmless and indemnify the&nbsp;Verizon Media&nbsp;Entities (defined in Section 8 below) from any suit, claim or action arising from or related to the use of the Services or violation of these Terms, including any liability or expense arising from claims (including claims for negligence), losses, damages, suits, judgments, litigation costs and attorneys’ fees.</p>
"
1,952,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Service,"li>
<p>Unless stated differently for your country in Section 14, we may temporarily or permanently suspend or terminate your account or impose limits on or restrict your access to parts or all of the Services at any time, without notice and for any reason, including, but not limited to, violation of these Terms, court order, or inactivity"
2,1132,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"Verizon Media&nbsp;may use device IDs, cookies, and other signals, including information obtained from third parties, to associate accounts and/or devices with you.</p>"
3,11225,50,bad,Your personal data may be used for marketing purposes,Privacy Policy,We may recognize your devices to provide you with personalized experiences and advertising across the devices you use
4,11227,75,bad,"This service may collect, use, and share location data",Privacy Topic Location,"<p>Verizon Media may access, store, and use the location information described above to provide Services such as: enhanced location based services, serve location-targeted advertising, search results, and other content.
Verizon Media may maintain a history of your locations.
Refer to the ""Managing Your Location Information"" section below for more details on your control of this information.</p>
<p>Other uses of location information may include determining the appropriate language for presenting a website, conducting product analysis, and assisting in the detection of fraud and abuse.</p>"
5,11228,50,bad,Information is gathered about you through third parties,Privacy Topic Location,Verizon Media may receive location data from third parties that you have linked your account with.
6,11229,35,bad,This service gives your personal data to third parties involved in its operation,Privacy Policy,"We may associate activity and accounts under a single user ID.&nbsp;</p>
</li>
<li>
<p>Carry out or support promotions.</p>
</li>
<li>
<p>Conduct research and support innovation.&nbsp;</p>
</li>
<li>
<p>Create analytics and reports for external parties, including partners, publishers, advertisers, apps, third-parties&nbsp;and the public regarding the use of and trends within our Services and ads, including showing trends to partners regarding general preferences, the effectiveness of ads and information on user experiences.
"
7,15629,50,neutral,There is a date of the last update of the agreements,Privacy Policy,"
<em>Last updated: October&nbsp;2020</em>
</p>"
8,15630,100,blocker,They store data on you even if you did not interact with the service,Privacy Policy,"(Please note, when you&nbsp;use our Services, we may recognize you or your devices even if you are not signed in to our Services.)"
9,15631,70,blocker,Private messages can be read,Privacy Policy,"
<p>When you use our Services to communicate with others or post, upload or store content (such as comments, photos, voice inputs, videos, emails, messaging services and attachments).</p>
</li>
<li>
<p>Verizon Media analyzes and stores all communications content, including email content from incoming and outgoing mail.
This allows us to deliver, personalize and develop relevant features, content, advertising and Services.</p>
</li>
<li>"
10,15632,60,bad,This service tracks you on other websites,Privacy Policy,"<p>We collect information when you access content, advertising, sites, interactive widgets, applications, and other products (both on and off of our Services)"
11,15633,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy,"This information includes device specific identifiers and information such as IP address, "
12,15634,80,bad,App required for this service requires broad device permissions,Privacy Policy,"This information includes device specific identifiers and information such as IP address, cookie information, mobile device and advertising identifiers, browser version, operating system type and version, mobile network information, device settings, and software data."
13,15663,50,bad,This service tracks which web page referred you to it,Privacy Policy,"
<p>This information also includes the kind of content or ads served, viewed or clicked on.
the frequency and duration of your activities.
the sites or apps you used before accessing our Services and where you went next."
14,15664,30,good,Information is provided about how your personal data is used,Privacy Policy,"How We Use This Information</strong>
"
15,15665,50,bad,Your profile is combined across various products,Privacy Policy,"We are able to deliver, personalize, and improve our Services by combining and using the information we have about you (including information we receive on and off our Services) to understand how you use and interact with our Services and the people or things you’re connected to and interested in."
16,15667,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,These analytics and reports may include aggregate or pseudonymized information.</p>
17,15668,30,bad,Your personal data is used for advertising,Privacy Policy,"Provide location-based Services, advertising, search results, and other content consistent with your location settings.</p>
"
18,15669,40,bad,Your personal data is used to employ targeted third-party advertising,Privacy Policy,"We also may use the information we have about you for the following purposes:&nbsp;</p>
<ol>
<li>
<p>Provide, maintain, improve, and develop relevant features, content, and Services.</p>
</li>
<li>
<p>Analyze your content and other information (including emails, instant messages, posts photos, attachments, and other communications).
You can review and control certain types of information tied to your Verizon Media&nbsp;account by using Privacy Controls.&nbsp;</p>
</li>
<li>
<p>Fulfill your requests and when authorized by you.&nbsp;</p>
</li>
<li>
<p>Help advertisers and publishers connect to offer relevant advertising in their apps and websites.</p>
</li>
<li>
<p>Match and serve targeted advertising (across devices and both on and off of our Services) and provide targeted advertising&nbsp;based on your device activity, inferred interests and location information.</p>
"
19,15670,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Service,"WE PROVIDE OUR SERVICES “AS-IS,” “WITH ALL FAULTS,” AND “AS AVAILABLE.” YOUR USE OF THE SERVICES, INCLUDING CONTENT WITHIN THE SERVICES, IS AT YOUR OWN RISK"
20,15671,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms of Service,"WE DO NOT REPRESENT, PROMISE, OR WARRANT THAT THE SERVICES WILL BE UNINTERRUPTED, TIMELY, SECURE, OR ERROR-FREE."
21,15672,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Terms of Service,"WE MAKE NO COMMITMENTS, PROMISES OR WARRANTIES ABOUT THE CONTENT WITHIN THE SERVICES OR CONTENT LINKED FROM THE SERVICES, THE SUPPORT WE PROVIDE FOR THE SERVICES, THE SPECIFIC FUNCTIONS OF THE SERVICES, THE SECURITY OF THE SERVICES, OR THE SERVICES’ RELIABILITY, QUALITY, ACCURACY, AVAILABILITY, OR ABILITY TO MEET YOUR NEEDS, PROVIDE CERTAIN OUTPUTS OR ACHIEVE CERTAIN RESULTS.</p>
</li>
"
22,15673,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Service,"TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, YOU AGREE AND UNDERSTAND THAT VERIZON MEDIA&nbsp;ENTITIES WILL NOT BE LIABLE FOR: ANY INDIRECT, SPECIAL, INCIDENTAL, CONSEQUENTIAL, TREBLE OR OTHER MULTIPLES OF DAMAGES, EXEMPLARY OR PUNITIVE DAMAGES ARISING FROM OR IN CONNECTION WITH THESE TERMS OR YOUR USE OF THE SERVICES."
23,15674,30,bad,This service assumes no liability for unauthorized access to your personal information,Terms of Service,THE UNAUTHORIZED ACCESS TO YOUR ACCOUNT OR ANY DATA MAINTAINED OR TRANSMITTED BY THE SERVICES.
24,15675,50,neutral,The service is not responsible for linked or (clearly) quoted content from third-party content providers,Terms of Service,LINKS PROVIDED BY THE SERVICES OR THIRD PARTIES TO EXTERNAL SITES OR RESOURCES.
25,15676,10,bad,Any liability on behalf of the service is only limited to the fees you paid as a user,Terms of Service,"TO THE FULLEST EXTENT PERMITTED BY LAW AND EXCEPT AS OTHERWISE STATED IN SECTION 14, VERIZON MEDIA ENTITIES ARE NOT LIABLE IN CONNECTION WITH ANY DISPUTES THAT ARISE OUT OF OR RELATE TO THESE TERMS OR SERVICES FOR ANY AMOUNT GREATER THAN THE AMOUNT YOU PAID TO US FOR THE SERVICES.</p>
</li>
<li>
<p>"
