,point_id,score,point,case,quoteDoc,quoteText
0,627,10,neutral,First-party cookies are used,Cookie Policy,"We use cookies if you have a Facebook account, use the Facebook Products, including our website and apps, or visit other websites and apps that use the Facebook Products (including the Like button or other Facebook Technologies)."
1,646,40,good,You are informed about the risk of publishing personal info online,Data Policy,"To learn more, visit the Facebook Security Help Center and Instagram Security Tips."
2,743,60,bad,This service tracks you on other websites,What information does Facebook get when I visit a site with the Like button?,"For example, when you go to a website with a <b>Like</b> button, we need to know who you are in order to show you what your Facebook friends have liked on that site.
The data we receive includes your user ID, the website you're visiting, the date and time and other browser-related info.If you’re logged out or don’t have a Facebook account and visit a website with the <b>Like</b> button or another social plugin, your browser sends us a more limited set of info.
For example, because you’re not logged into Facebook, you’ll have fewer cookies than someone who's logged in.
Like other sites on the Internet, we receive info about the web page you're visiting, the date and time and other browser-related info.
We record this info to help us improve our products.
As our Data Policy indicates, we use cookies to show you ads on and off Facebook.
We may also use the info we receive when you visit a site with social plugins to help us show you more interesting and useful ads."
3,751,35,bad,This service gives your personal data to third parties involved in its operation,Data Policy,"Sharing with Third-Party Partners We work with third-party partners who help us provide and improve our Products or who use Facebook Business Tools to grow their businesses, which makes it possible to operate our companies and provide free services to people around the world.
We don't sell any of your information to anyone, and we never will.
We also impose strict restrictions on how our partners can use and disclose the data we provide.
Here are the types of third parties we share information with: <br>Partners who use our analytics services.
We provide aggregated statistics and insights that help people and businesses understand how people are engaging with their posts, listings, Pages, videos and other content on and off the Facebook Products.
For example, Page admins and Instagram business profiles receive information about the number of people or accounts who viewed, reacted to, or commented on their posts, as well as aggregate demographic and other information that helps them understand interactions with their Page or account.
Advertisers.
We provide advertisers with reports about the kinds of people seeing their ads and how their ads are performing, but we don't share information that personally identifies you (information such as your name or email address that by itself can be used to contact you or identifies who you are) unless you give us permission.
For example, we provide general demographic and interest information to advertisers (for example, that an ad was seen by a woman between the ages of 25 and 34 who lives in Madrid and likes software engineering) to help them better understand their audience.
We also confirm which Facebook ads led you to make a purchase or take an action with an advertiser.
Measurement partners.
We share information about you with companies that aggregate it to provide analytics and measurement reports to our partners.
Partners offering goods and services in our Products.
When you subscribe to receive premium content, or buy something from a seller in our Products, the content creator or seller can receive your public information and other information you share with them, as well as the information needed to complete the transaction, including shipping and contact details.
Vendors and service providers.
We provide information and content to vendors and service providers who support our business, such as by providing technical infrastructure services, analyzing how our Products are used, providing customer service, facilitating payments or conducting surveys.
Researchers and academics.
We also provide information and content to research partners and academics to conduct research that advances scholarship and innovation that support our business or mission, and enhances discovery and innovation on topics of general social welfare, technological advancement, public interest, health and well-being.
Law enforcement or legal requests.
We share information with law enforcement or in response to legal requests in the circumstances outlined below.
Learn more about how you can control the information about you that you or others share with third-party partners in the Facebook Settings and Instagram Settings."
4,984,40,bad,Your personal information is used for many different purposes,Data Policy,"<b>Product research and development:</b> We use the information we have to develop, test and improve our Products, including by conducting surveys and research, and testing and troubleshooting new products and features.</li>"
5,997,10,neutral,"You are not allowed to use pseudonyms, as trust and transparency between users regarding their identities is relevant to the service.",Terms of Service,"When people stand behind their opinions and actions, our community is safer and more accountable.
For this reason, you must: <ul>
<li>Use the same name that you use in everyday life.</li>
<li>Provide accurate information about yourself.</li>
<li>Create only one account (your own) and use your timeline for personal purposes.</li"
6,1059,80,bad,App required for this service requires broad device permissions,Data Policy,"information you allow us to receive through device settings you turn on, such as access to your GPS location, camera or photos.</li>"
7,1120,30,bad,Your personal data is used for advertising,,
8,4356,30,blocker,This service holds onto content that you've deleted,,"In addition, content you delete may continue to appear if you have shared it with others and they have not deleted it."
9,4598,90,blocker,Your identity is used in ads that are shown to other users,Terms of Service," You give us permission to use your name and profile picture and information about actions you have taken on Facebook next to or in connection with ads, offers, and other sponsored content that we display across our Products, without any compensation to you."
10,9462,15,neutral,This service is only available to users over a certain age,Terms of Service,You are under 13 years old.
11,9465,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms of Service,"If we fail to enforce any of these Terms, it will not be considered a waiver."
12,9504,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Terms of Service,You may not access or collect data from our Products using automated means (without our prior permission)
13,10493,100,blocker,They store data on you even if you did not interact with the service,Cookie Policy,"Facebook uses cookies and receives information when you visit those sites and apps, including device information and information about your activity, without any further action from you.
This occurs whether or not you have a Facebook account or are logged in.</li>
</"
14,10686,75,bad,"This service may collect, use, and share location data",Data Policy,"This can include information in or about the content you provide (like metadata), such as the location of a photo or the date a file was created."
15,10687,70,blocker,Private messages can be read,Data Policy,Our systems automatically process content and communications you and others provide to analyze context and what's in them for the purposes described below.
16,10688,70,bad,Many different types of personal data are collected,Data Policy,"We collect information about the people, Pages, accounts, hashtags and groups you are connected to and how you interact with them across our Products, such as people you communicate with the most or groups you are part of.
We also collect contact information if you choose to upload, sync or import it from a device (such as an address book or call log or SMS log history), which we use for things like helping you and others find people you may know and for the other purposes listed below.</li>
<li>
<b>Your usage.</b> We collect information about how you use our Products, such as the types of content you view or engage with.
the features you use.
the actions you take.
the people or accounts you interact with.
and the time, frequency and duration of your activities."
17,10689,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Data Policy,"Information from partners.
Advertisers, app developers, and publishers can send us information through Facebook Business Tools they use, including our social plug-ins (such as the Like button), Facebook Login, our APIs and SDKs, or the Facebook pixel.
These partners provide information about your activities off Facebook—including information about your device, websites you visit, purchases you make, the ads you see, and how you use their services—whether or not you have a Facebook account or are logged into Facebook."
18,10690,50,bad,Information is gathered about you through third parties,Data Policy,We also receive information about your online and offline actions and purchases from third-party data providers who have the rights to provide us with your information.
19,10691,50,good,Third parties are not allowed to access your personal information without a legal basis,Data Policy,"We require each of these partners to have lawful rights to collect, use and share your data before providing any data to us."
20,10692,50,bad,Your personal data may be used for marketing purposes,Data Policy,"We use the information we have about you-including information about your interests, actions and connections-to select and personalize ads, offers and other sponsored content that we show you."
21,10693,30,good,Information is provided about how your personal data is used,Data Policy,How do we use this information? We use the information we have (subject to choices you make) as described below and to provide and support the Facebook Products and related services described in the Facebook Terms and Instagram Terms.
22,10697,10,neutral,The service informs you that its privacy policy does not apply to third party websites,Data Policy,"Information collected by these third-party services is subject to their own terms and policies, not this one.
<br>"
23,10698,0,good,You can choose with whom you share content,Data Policy,"When you share and communicate using our Products, you choose the audience for what you share.
For example, when you post on Facebook, you select the audience for the post, such as a group, all of your friends, the public, or a customized list of people.
Similarly, when you use Messenger or Instagram to communicate with people or businesses, those people and businesses can see the content you send."
24,10700,70,bad,Some personal data may be kept after the end of the data retention period or a request for erasure,Data Policy,"We store data until it is no longer necessary to provide our services and Facebook Products, or until your account is deleted - whichever comes first.
This is a case-by-case determination that depends on things like the nature of the data, why it is collected and processed, and relevant legal or operational retention needs."
25,10701,100,bad,Logs are kept for an undefined period of time,Data Policy,"For example, when you search for something on Facebook, you can access and delete that query from within your search history at any time, but the log of that search is deleted after 6 months.
If you submit a copy of your government-issued ID for account verification purposes, we delete that copy 30 days after review, unless otherwise stated.
Learn more about deletion of content you have shared and cookie data obtained through social plugins.
"
26,10702,15,good,You have the right to leave this service at any time,Data Policy,"To delete your account at any time, please visit the Facebook Settings and Instagram Settings."
27,10717,25,good,Your personal data is not sold,Terms of Service,We don't sell your personal data.
28,10718,40,bad,Your personal data is used to employ targeted third-party advertising,Terms of Service,"We allow advertisers to tell us things like their business goal, and the kind of audience they want to see their ads (for example, people between the age of 18-35 who like cycling).
We then show their ad to people who might be interested"
29,10719,50,neutral,There is a date of the last update of the agreements,Terms of Service,Revision: October
30,10720,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Data Policy,"If the ownership or control of all or part of our Products or their assets changes, we may transfer your information to the new owner.
"
31,10723,20,bad,"You must provide your legal name, pseudonyms are not allowed",Terms of Service,"For this reason, you must: <ul>
<li>Use the same name that you use in everyday life.</li>
<li>Provide accurate information about yourself.</li>"
32,10728,10,neutral,You cannot distribute or disclose your account to third parties,Terms of Service,You will not transfer any of your rights or obligations under these Terms to anyone else without our consent.
33,10730,30,neutral,Alternative accounts are not allowed,Terms of Service,Create only one account (your own) and use your timeline for personal purposes.</li>
34,10731,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms of Service,"<li>If any portion of these Terms is found to be unenforceable, the remaining portion will remain in full force and effect.
"
35,10732,20,bad,Usernames can be rejected or changed for any reason,Terms of Service,"You should know that we may need to change the username for your account in certain circumstances (for example, if someone else claims the username and it appears unrelated to the name you use in everyday life)."
36,10733,15,neutral,Your account can be suspended for several reasons,Terms of Service,"If we determine that you have clearly, seriously or repeatedly breached our Terms or Policies, including in particular our Community Standards, we may suspend or permanently disable access to your account.
We may also suspend or disable your account if you repeatedly infringe other people’s intellectual property rights or where we are required to do so for legal reasons."
37,10734,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms of Service,We've previously disabled your account for breaches of our Terms or Policies.</li
