,point_id,score,point,case,quoteDoc,quoteText
0,4410,70,bad," Terms may be changed any time at their discretion, without notice to you ",Terms of Service,"We may update these Terms from time to time.
you should check this page regularly to take notice of any changes.
Your continued use of the Services following the posting of revised Terms means that you accept and agree to the changes."
1,6018,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Service,"The Services and all information, content, materials, products (including software), and other services included on or otherwise made available to you through the Services are provided by Epic on an “as is” and “as available” basis.
Epic makes no representations or warranties of any kind, express or implied, as to the operation of the Services, or the information, content, materials, products (including software), or other services included on or otherwise made available to you through the Services.
You expressly agree that your use of the Services is at your sole risk."
2,7508,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,We reserve the right to transfer information about our users in the event we sell or transfer all or substantially all our business or assets.</p>
3,7749,60,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,Privacy Policy,"Not all of our websites and online services currently respond to browser “do not track” signals, so you will need to use your browser settings to effectively manage cookies."
4,7750,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,"In some cases, blocking or disabling cookies may cause our websites, games, and applications not to work as intended and some features may not be available."
5,7751,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"You agree to defend, indemnify, and hold harmless Epic, its affiliates, and licensors, and their respective officers, directors, employees, contractors, agents, licensors, and suppliers from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses, or fees (including reasonable attorneys’ fees) resulting from your User Contributions or violation of these Terms.<br>"
6,7963,10,neutral,The service informs you that its privacy policy does not apply to third party websites,Privacy Policy,"Please note that if certain features on the Epic services are provided by third parties, those third parties may also use automated means of data collection and may record information about your use of the Epic services or others’ websites over time.
These features are subject to those third parties’ privacy notices and policies.</p>"
7,7965,30,good,Information is provided about how your personal data is used,Privacy Policy,How We Use and Share Information
8,7975,25,good,Two factor authentication is provided for your account,Enable Multi-Factor Authentication (MFA): Epic Games Account Security & Privacy,"Two-Factor Authentication (2FA) <p>Two-Factor Authentication (2FA) can be used to help protect your account from unauthorized access by requiring you to enter an additional code when you sign in.
The Two-Factor Authentication feature currently supports the use of an authenticator app or an email address authentication method."
9,20873,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Service,"We may withdraw or amend the Services, and any related service or content, or restrict access (including by means of cancellation, termination, or modification, or suspension of a user account) to all or certain users (including you) without notice and without liability to you in our reasonable discretion."
10,20875,10,neutral,You must report to the service any unauthorized use of your account or any breach of security,Terms of Service,You must immediately notify Epic (via piracy@unrealengine.com) of any unauthorized use of your user name or password or any other breach of security.
11,20877,20,bad,Usernames can be rejected or changed for any reason,Terms of Service,"We reserve the right to change your display name if we deem it offensive, misleading, potentially infringing the rights of third parties or if you have been inactive for more than a year.<br>
"
12,20878,50,bad,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,Terms of Service,"
Any dispute or claim by you arising out of or related to these Terms shall be governed by North Carolina law, exclusive of its choice of law rules.&nbsp.
For any disputes deemed not subject to binding individual arbitration, as provided in the section immediately below, you and Epic agree to submit to the exclusive jurisdiction of the Superior Court of Wake County, North Carolina, or, if federal court jurisdiction exists, the United States District Court for the Eastern District of North Carolina."
