,point_id,score,point,case,quoteDoc,quoteText
0,17162,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Use,"You shall defend, indemnify, and hold harmless Foursquare, its subsidiaries, affiliates and each of its and its subsidiaries’, affiliates' employees, contractors, directors, suppliers and representatives from all losses, costs, actions, claims, damages, expenses (including legal costs) or liabilities, that arise from or relate to your use or misuse of, or access to, our Sites, Services, Content, Save-to Link or otherwise from your User Submissions, violation of these Terms of Use, or infringement by you, or any third party using your account, of any intellectual property or other right of any person or entity"
1,17163,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,"If you reject cookies, this could affect the availability and functionality of the Consumer Services."
2,17164,15,neutral,This service is only available to users over a certain age,Terms of Use,You must be at least 13 years of age to access of use the Services.
3,17166,60,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,Privacy Policy,"At this time, we do not honor web browser Do Not Track (“DNT”) signals or other similar mechanisms."
4,17167,50,good,"You can request access, correction and/or deletion of your data",Privacy Policy,"You may also request a copy of your data by (a) logging into your Swarm account or (b) logging into your City Guide account (web only) and clicking on “Export My Data” in your privacy settings.</p>
<p>You may also delete your data and"
5,17168,15,good,You have the right to leave this service at any time,Privacy Policy,"account at any time on our Sites by clicking on the ""Delete Your Account"" link in your ""Privacy Settings"" page through your web account."
6,18431,10,bad,Third-party cookies are used for statistics,Privacy Policy,"On our Consumer Services, we use third-party analytics services, such as those of Google Analytics."
7,19457,70,bad,Many different types of personal data are collected,Privacy Policy,"We may also collect other data you provide when you use the Consumer Services, including pictures you upload, messages you send through the Apps, searches, likes, follows, check-ins, tips, survey responses, demographic information, and any other data that you voluntarily provide to us."
8,19458,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy,"If you opt in to sharing your location with us, we automatically receive data about your precise location (e.g., latitude-longitude coordinates) whenever you use the Consumer Services (e.g.
open our mobile apps, visit our website, etc.)."
9,19459,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"and</li>
<li>data from cookies, pixels and other technologies, such as cookie ID, advertising ID or other unique advertising ID, web beacons, and local storage."
10,19463,50,bad,Your profile is combined across various products,Privacy Policy,"
In the event that we obtain data about you from our Enterprise Customers and third parties, we will combine all data collected about you into one single profile."
11,19464,75,bad,"This service may collect, use, and share location data",Privacy Policy,"If you have location services turned on, whenever you use our Apps on your mobile device, we collect and use your geocoordinates (e.g.
latitude and longitude) to tailor the Consumer Services to your current location.
We will only process your location with your express permission.
If you have persistent background location turned on, we will obtain your device’s location even if you are not using the Apps.
Your location is never shared with others, except with your consent or as permitted under this Privacy Policy.</p>"
12,19465,10,good,You can opt out of promotional communications,Privacy Policy,"To opt out of receiving marketing communications, please see the “Unsubscribe from Marketing Emails and Text Messages” section of this Privacy Policy below.</p>"
13,19467,50,bad,Information is gathered about you through third parties,Privacy Policy,"In particular, we receive data from unaffiliated apps and websites, online advertising services, and our partners, which we may use to send you advertisements that are tailored to your interests.
The data collected for this purpose includes data about how you interact with the Consumer Services or with unaffiliated websites and apps, device data, and data from cookies, pixels or other similar technologies.</p>
<p>We combine the data described above with demographic data, location and other interest-based segment data obtained from third parties, including data obtained from the Enterprise Services to provide our Products.</p>"
14,19468,30,bad,Your personal data is used for advertising,Privacy Policy,"In addition, we may use or transfer data for interest-based advertising, including cross-device linking."
15,19469,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Privacy Policy,"If we make material changes in the way we use your data, we will notify you by posting an announcement on our Sites or Apps, or by sending you an email (if we have your email)."
16,19470,80,bad,You must provide your identifiable information,Terms of Use,"If you register for an account with Foursquare, you shall provide Foursquare with accurate and complete registration information (including, but not limited to your email address and/or mobile telephone number (optional) and a password you will use to access the Service)."
17,19471,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms of Use,You are solely responsible and liable for activity that occurs on your account and shall be responsible for maintaining the confidentiality of your Foursquare password.
18,19473,15,neutral,Your account can be suspended for several reasons,Terms of Use,"Failure to do so shall constitute a breach of these Terms of Use, which may result in immediate termination of your Foursquare account.
"
19,19477,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Terms of Use,Foursquare cannot guarantee the authenticity of any Content or data which users may provide about themselves.
20,19481,50,good,Third parties are not allowed to access your personal information without a legal basis,Privacy Policy,if we are required to do so by law or legal process (such as a court order or subpoena).
21,19482,30,good,The service will only respond to government requests that are reasonable,Privacy Policy,"in response to requests by government agencies, such as law enforcement authorities."
22,19483,5,bad,Tracking pixels are used in service-to-user communication,Privacy Policy,"We may use technologies like cookies, pixels, web beacons, local storage and other automated technologies on our Sites, in our emails, within our Apps, and sometimes in third party apps that use our APIs or SDKs to provide you with a range of products and services."
23,19498,40,bad,Your personal information is used for many different purposes,Privacy Policy,"To Operate, Maintain and Improve The Consumer Services<p>We use your data to operate, maintain the Consumer Services, and our business, and to understand you better and personalize the Consumer Services.
To do so, when you download more than one App, we combine your data that we obtain in each App.
In addition, if you use the Consumer Services when you are not logged into your Foursquare account, when you subsequently log in to your Foursquare account, we combine data collected while you were not logged in.</p>
<p>Some features and functionality in our Apps require that you provide your location."
24,19610,20,good,The service claims to be GDPR compliant for European users,Privacy Policy,"12.
More Information for Consumers From the EEA, UK and Switzerland<p>Where GDPR applies to the processing of your Personal Data, we rely on several legal bases."
