,point_id,score,point,case,quoteDoc,quoteText
0,8281,50,good,User accounts can be terminated after having been in breach of the terms of service repeatedly,Copyright Notification,"Dailymotion reserves the right also to terminate a User's account, if they are determined to be a repeat infringer"
1,8282,50,neutral,There is a date of the last update of the agreements,Terms of Use,Last Updated: May 23rd 2018
2,8283,0,neutral,The court of law governing the terms is in location X,Terms of Use,"If you reside in a country that is not part of the European Economic Area, You agree that any dispute between You and Dailymotion arising out of or relating in any way to these Terms or Your use of the Dailymotion Service shall be interpreted in accordance with the New York laws, without reference to its conflicts of laws, and notwithstanding multiple defendants or third party claims.
You also agree that any claim or dispute between You and Dailymotion shall be decided by a court of competent jurisdiction located in the New York county"
3,8286,50,neutral,The service is not responsible for linked or (clearly) quoted content from third-party content providers,Terms of Use,"The Dailymotion Service may contain links to websites operated by other entities (a ""<b>Linked Site</b>"").
If You decide to visit any Linked Site, You do so at Your own risk and it is Your responsibility to take all protective measures to guard against viruses or other destructive elements.Dailymotion has no responsibility to You with respect to any Linked Site, and no Linked Site, regardless of the linking form (e.g.
hotlinks, hypertext links, IMG links) is maintained, controlled, endorsed, monitored or otherwise governed by Dailymotion"
4,8290,35,good,The service deletes tracking data after a period of time and allows you to opt out,Cookie Policy,"Others have a longer duration, although this never exceeds 13 months in accordance with current regulations"
5,8291,50,neutral,Blocking first party cookies may limit your ability to use the service,Cookie Policy,"NOTICE</u>: We remind you that refusing cookies is likely to modify the terms of your access to our Site as well as its use (viewing our videos, saving identifying information, receiving personalized recommendations, etc.).
"
6,8293,10,neutral,First-party cookies are used,Cookie Policy,Internal cookies</b> are saved directly by DAILYMOTION (also called first-party cookies);</
7,8294,5,bad,"Third party cookies are employed, but with opt out instructions",Cookie Policy,">
<li>
<b>Third-party cookies</b> are saved by companies of the Vivendi group or by DAILYMOTION partners, which are usually advertising partners</li>
</ol>
<br>
<p>Cookies may consist of «&nbsp;session&nbsp;» cookies that only last for as long as the site is being visited, or may consist of cookies of a longer duration, which allow information from one visit to be memorized until the next.</p>
<p>You can configure cookies settings yourself by accessing the cookie settings page available at all times on the Site"
8,8296,40,good, A list of all cookies set by the website is provided,Cookie Policy,You may find here an exhaustive listing of all the cookies likely to be saved on your device
9,8298,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Terms of Use,"Dailymotion may, in its sole discretion, modify these Terms from time to time, and You agree to be bound by such modifications.
Although we may attempt to notify You when major changes are made to these Terms, You should periodically review the most up-to-date version which shall always be accessible from the homepage of the Dailymotion website"
10,8299,15,neutral,This service is only available to users over a certain age,Terms of Use,"You shall not use the Dailymotion Service if (a) You are not of legal age to form a binding contract with Dailymotion, "
11,8300,50,good,You maintain ownership of your content,Terms of Use,"Despite this allowance, Your Content shall always remain Your property"
