,point_id,score,point,case,quoteDoc,quoteText
0,2463,60,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,,
1,4434,15,good,The terms for this service are easy to read,,
2,9344,50,bad,You are forced into binding arbitration in case of disputes,Terms of Service,These Terms of Service include an agreement to resolve any disputes through binding arbitration
3,9346,40,neutral,They may stop providing the service at any time,Terms of Service,"We reserve the right in our sole and absolute discretion to make changes to how we operate and provide our Services, including adding new services, modifying existing services, or suspending, discontinuing, or terminating your access to any or all portions of our Services.
"
4,9347,10,neutral,You cannot distribute or disclose your account to third parties,Terms of Service,"If you decide to register, you’re pinky swearing that you’re a U.S.
adult, you are who you say you are and you won’t let anyone else use your account.</p"
5,9348,15,neutral,This service is only available to users over a certain age,Terms of Service,You are 18 years of age or older
6,9349,50,good,The data retention period is kept to the minimum necessary for fulfilling its purposes,Terms of Service,I understand that my instructions let Credit Karma and affiliated companies obtain such information at any time for as long as I have a registered Credit Karma account to use as described in the Terms of Service and Privacy Policy.
7,9350,0,neutral,Third parties are involved in operating the service,Terms of Service,"I understand that I am providing written instructions in accordance with the Fair Credit Reporting Act and other applicable law for Credit Karma or its affiliated companies to request and receive copies of consumer reports, scores and other information about me from third parties, including, but not limited to, TransUnion and Equifax."
8,9351,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Terms of Service,"We do not guarantee that the information we present as part of our Services, including credit report or credit score information, is the same information that may be used or reviewed by a third party to assess your creditworthiness or eligibility for any particular product or service or for employment.</p>"
9,9352,0,neutral,You agree to comply with the law of the service's country,Terms of Service,You must comply with all applicable laws when using our Services.
10,9354,30,good,You are warned of the potential consequences related to third-party access,Terms of Service,"We do not control, maintain, or endorse the Third Party Content or Third Party Services, and we are not responsible or liable for any Third Party Content or Third Party Services, including any damages, losses, failures, or problems caused by, related to, or arising from Third Party Content or Third Party Services.
Your interactions and business dealings with the providers of the Third Party Content or Third Party Services, including products or services offered by such third parties, are solely between you and the third party."
11,9355,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"You will defend (if requested by any Credit Karma Party), indemnify, and hold harmless the Credit Karma Parties from and against any and all claims, losses, expenses, demands, or liabilities, including attorneys’ fees and costs, incurred by the Credit Karma Parties in connection with any claim by a third party arising out of or in any way related to: (1) your use of our Services, our Content or the Community Content.
(2) your violation or alleged violation of the Agreement or your violation or alleged violation of any applicable law"
12,9357,50,bad,You waive your right to a class action.,Terms of Service,YOU AND CREDIT KARMA ARE EACH WAIVING THE RIGHT TO A TRIAL BY JURY OR TO PARTICIPATE IN A CLASS ACTION.</strong>
13,9358,30,good,You are warned of the potential consequences related to third-party access,Terms of Service,"We are not responsible for any information that you agree to share with third parties in connection with Third Party Content or Third Party Services.</p>
<blockquote>
Summary
<p>We might show you stuff from other companies or even connect you with them, but we’re not legally responsible for anything they do"
