,point_id,score,point,case,quoteDoc,quoteText
0,11175,60,good,Your personal data is used for limited purposes,Privacy Policy,"We will assume that the purpose is clearly identified when we use your personal information to:</p>
<ul>
<li>Provide you with the products or services you have requested;</li>
<li>Process your payment, including recurring payments as you request;</li>
<li>Communicate with you about the products or services you have requested;</li>
<li>Ensure that you are properly registered to use our products and services and to receive any associated technical support.
and</li>
<li>Inform you of any important product revisions or updates.</li>"
1,11176,25,good,Your personal data is not sold,Privacy Policy,"We will not rent, sell, or otherwise distribute your personal information without your permission, unless otherwise defined in this Privacy Policy.
Sync will seek consent when the information is likely to be considered sensitive.</p>
<p>You control any future secondary use of your personal information, such as sharing it with marketers.
You can prevent future secondary use of your information by “opting out” when Sync collects your information or at any time by simply contacting us.
Opting out only applies to the secondary purposes because we may need to contact you regarding the usability of our services or notify you of important product revisions or updates.
To change your privacy preferences, please go to www.sync.com and log into your account."
2,11177,50,neutral,The service is not responsible for linked or (clearly) quoted content from third-party content providers,Privacy Policy,"The Sync Website may include links to third-party Web sites.
These third-party Web sites may assign different cookies to you.
Those cookies may be used to track your involvement with the advertising site.
You may choose not to accept these cookies.
Sync does not control these parties, and you should review their privacy policies to learn more about what, why and how they collect and use personal information.
</p>"
3,11178,50,good,The data retention period is kept to the minimum necessary for fulfilling its purposes,Privacy Policy,"<p>Sync will keep your personal information only for as long as it needs to for the purposes identified above, as required by law, or as necessary to resolve any disputes you may have concerning our services."
4,11179,50,neutral,There is a date of the last update of the agreements,Privacy Policy,"This file was last modified on October 30, 2018."
5,11180,25,neutral,You must create an account to use this service,Terms of Service,"ou must register with Sync to use the Services.
"
6,11181,10,neutral,You agree not to use the service for illegal purposes,Terms of Service,"use the Services to store, backup or distribute any illegal files or data"
7,11182,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"You agree to defend, indemnify, and hold Sync, its suppliers, resellers, partners and their respective affiliates harmless from and against any claims, liabilities, damages, losses and expenses, including reasonable attorney fees and costs, in connection with:</p>
<ul>
<li>Your use of the Products;</li>
<li>Your violation of these Terms;</li>
<li>Your violation of any third party right, including any intellectual property right.
</li>
<li>Your violation of the law of any relevant jurisdiction;</li>
<li>or any claim that use of Your data caused damage to a third party.</li>
"
8,11183,15,good,You have the right to leave this service at any time,Terms of Service,"You can terminate at any time, for any reason, by canceling Your Account and ceasing to use the Services, per the instructions on the Sync website, though, of course, we will be sad to see you go."
9,11184,40,neutral,They may stop providing the service at any time,Terms of Service,"Sync may permanently or temporarily stop providing, or may modify the Services, any feature included in the Services, or the availability of the Services on any particular device, at any time and without notice to You."
