,point_id,score,point,case,quoteDoc,quoteText
0,10983,15,neutral,This service is only available to users over a certain age,COINBASE USER AGREEMENT,you must be at least 18 years old
1,20659,25,neutral,You must create an account to use this service,COINBASE USER AGREEMENT," To use the Coinbase Services, you will need to register for a Coinbase account "
2,20660,30,neutral,Alternative accounts are not allowed,COINBASE USER AGREEMENT,Each customer may register only one Coinbase account.
3,20661,60,bad,Your account can be deleted without prior notice and without a reason,COINBASE USER AGREEMENT,"We may, in our sole discretion, refuse to open a Coinbase Account for you, or suspend or terminate any Coinbase Accounts (including but not limited to duplicate accounts) or suspend or terminate the trading of specific Digital Currency in your account."
4,20662,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,COINBASE USER AGREEMENT,"You are fully responsible for all activity that occurs under your Coinbase Account.
"
5,20663,10,neutral,"You are not allowed to use pseudonyms, as trust and transparency between users regarding their identities is relevant to the service.",COINBASE USER AGREEMENT,"You agree to provide us with the information we request (which we may request at any time deemed necessary) for the purposes of identity verification and the detection of money laundering, terrorist financing, fraud, or any other financial crime, including as set out in <strong>Appendix 2</strong> (<i>Verification Procedures and Limits</i>) and permit us to keep a record of such information.
"
6,20664,30,bad,Your provided identifiable information is actively checked by the service,COINBASE USER AGREEMENT,"You authorise us to make enquiries, whether directly or through third parties, that we consider necessary to verify your identity or protect you and/or us against fraud or other financial crime, and to take action we reasonably deem necessary based on the results of such enquiries."
7,20665,15,good,You have the right to leave this service at any time,COINBASE USER AGREEMENT,"You can withdraw this consent at any time by closing your Coinbase Account.
</p>"
8,20666,15,good,30 days of notice are given before closing your account,COINBASE USER AGREEMENT,"We may suspend, restrict, or terminate your access to any or all of the Coinbase Services and/or deactivate or cancel your Coinbase Account, without reason by giving you two months’ notice.
"
9,20667,40,bad,You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,COINBASE USER AGREEMENT,"You agree to indemnify us, our affiliates and service providers, and each of our, or their, respective officers, directors, agents, employees and representatives, in respect of any costs (including attorneys' fees and any fines, fees or penalties imposed by any regulatory authority) that have been reasonably incurred in connection with any claims, demands or damages arising out of or related to your breach and / or our enforcement of this Agreement (including without limitation your breach of our ‘Behaviour Policy’ or our ‘Policy on Prohibited Use, Prohibited Businesses and Conditional Use’ (as set out in <strong>Appendix 1</strong>)) or your violation of any law, rule or regulation, or the rights of any third party.</p>"
10,20668,10,bad,Any liability on behalf of the service is only limited to the fees you paid as a user,COINBASE USER AGREEMENT,"Coinbase’s total aggregate liability to you for any individual claim or series of connected claims for losses, costs, liabilities or expenses which you may suffer arising out of, or in connection with, any breach by Coinbase of this Agreement shall be limited to a maximum aggregate value of the combined value of the Digital Currency and E-Money on deposit in your E-Money Wallet and your Digital Currency Wallet at the time of the relevant breach by Coinbase.
"
11,20669,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,COINBASE USER AGREEMENT,"In addition to the liability cap at <strong>Section 8.3</strong> (<i>Limitations of Liability</i>) above, in no event shall we, our affiliates or service providers, or any of our or their respective officers, directors, agents, employees or representatives, be liable for any of the following types of loss or damage arising under or in connection with this Agreement or otherwise:</p>
<p>&nbsp;&nbsp.
(A) any loss of profits or loss of expected revenue or gains, including any loss of anticipated trading profits and / or any actual or hypothetical trading losses, whether direct or indirect, even if we are advised of or knew or should have known of the possibility of the same"
12,20670,20,neutral,The service is provided 'as is' and to be used at your sole risk,COINBASE USER AGREEMENT," The Coinbase Services, the Coinbase Platform and the Site are provided on an ""as is"" and ""as available"" basis"
13,20671,0,neutral,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,COINBASE USER AGREEMENT,"Specifically, we do not give any implied warranties of title, merchantability, fitness for a particular purpose and/or non-infringement.
"
14,20672,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",COINBASE USER AGREEMENT,"We do not make any promises that access to the Site, any of the Coinbase Services, or any of the materials contained therein, will be continuous, uninterrupted, timely, or error-free.</p>"
