,point_id,score,point,case,quoteDoc,quoteText
0,6677,50,good,"You can request access, correction and/or deletion of your data",Privacy Policy,"In order to view, amend, erase, or correct your Collected Information, contact Plex support"
1,6679,10,good,You can opt out of promotional communications,Privacy Policy,You may opt out of receiving the marketing newsletter from us by accessing your account
2,6680,50,good,You can delete your content from this service,Privacy Policy,"Deleting your account.
You may delete your account by selecting the option to delete your account in the Settings page.
We will delete your information without unreasonable delay after receiving the request except that we may retain archived copies of your information as required by law"
3,6683,80,good,Logs are deleted after a finite period of time,Privacy Policy,we delete data used for logging and error tracking after 90 days
4,6717,50,bad,Information is gathered about you through third parties,Tracking Technologies,"We also use analytics technologies, such as Google Analytics."
5,6718,40,bad,Your personal data is used to employ targeted third-party advertising,Tracking Technologies,"<p>From time to time, we may contract with third-party marketing partners and advertising networks that use cookies and similar technologies to collect information about your visits to and actions on certain pages of our site and about whether you open certain emails we send you.
We do this in order to serve advertisements for relevant Plex products and services to you later, such as when you are on certain third-party sites, and to measure the performance of our messages."
6,6719,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Tracking Technologies,"Again, like many online services, Plex and its third party partners (such as Facebook, Google and Amazon) employ a technology known as “tracking pixels.” A pixel is a small one-pixel-by-one-pixel clear image that is embedded in HTML content, and is about the size of a period at the end of a sentence.
When HTML content containing a pixel is rendered, the pixel transmits anonymous, non-personally identifiable information to a server, such as a numeric count, unique identifier, or IP address."
7,6720,5,bad,Tracking pixels are used in service-to-user communication,Tracking Technologies,"For example, we may place a pixel in HTML-based emails to let us know which emails recipients have opened, or on a webpage to count the number of unique visitors to that page."
8,9877,50,neutral,There is a date of the last update of the agreements,Terms of Service,"<p>Revised January 1, 2020"
9,9878,0,neutral,The court of law governing the terms is in location X,Terms of Service,"GOVERNING LAW</b>.
The Plex Solution is controlled and operated by Plex from its offices within the United States.
This TOS has been made in and will be construed and enforced in accordance with the laws of the State of California as applied to agreements entered into and completely performed in the State of California."
10,9879,10,neutral,You agree not to use the service for illegal purposes,Terms of Service,"You may not use the Plex Solution or any of Plex’s data, systems, network, or services to engage in, foster, or promote illegal, abusive, or irresponsible behavior, including, without limitation, accessing or using Plex data, systems, or networks in an unauthorized manner, attempting to probe, scan, or test the vulnerability of a Plex system or network, circumventing any Plex security or authentication measures, monitoring Plex data or traffic, interfering with any Plex services, collecting or using from the Plex Solution email addresses, screen names, or other identifiers, collecting or using from the Plex Solution information without the consent of the owner or licensor, using any false, misleading, or deceptive TCP-IP packet header information, using the Plex Solution to distribute software or tools that gather information, distributing advertisements, or engaging in conduct that it likely to result in retaliation against Plex or its data, systems, or network."
11,9880,15,neutral,This service is only available to users over a certain age,Terms of Service,"You represent that you are at least eighteen (18) years of age (or the legal age of majority, whichever is greater) and will, at all times, provide true, accurate, current, and complete information when submitting information or materials on or through the Plex Solution, including, without limitation, when you provide information via a Plex Solution registration, account, or submission form.
You are responsible for completing any registration(s) or account requirements for access to applicable third party Content available through the Plex Solution.
Individuals under the age of eighteen (18) (or the applicable age of majority) may utilize the Plex Solution only with the involvement and acceptance of (this TOS by) a parent or legal guardian and then solely as an Authorized User under a parent or legal guardian’s account."
