,point_id,score,point,case,quoteDoc,quoteText
0,1466,20,neutral,No guarantee is given regarding quality,Terms of Use,"TINDER DOES NOT REPRESENT OR WARRANT THAT (A) THE SERVICE WILL BE UNINTERRUPTED, SECURE OR ERROR FREE, (B) ANY DEFECTS OR ERRORS IN THE SERVICE WILL BE CORRECTED, OR (C) THAT ANY CONTENT OR INFORMATION YOU OBTAIN ON OR THROUGH THE SERVICE WILL BE ACCURATE."
1,1550,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Use,"Tinder reserves the right to investigate and/ or terminate your account without a refund of any purchases if you have violated this Agreement, misused the Service or behaved in a way that Tinder regards as inappropriate or unlawful, including actions or communications that occur on or off the Service."
2,1556,60,bad,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,Privacy Policy,"For this reason, many businesses, including Tinder, do not currently respond to DNT signals."
3,20399,10,bad,Third-party cookies are used for statistics,Cookie Policy,"We use Google Analytics, which is a Google service that uses cookies and other data collection technologies to collect information about your use of the website and services in order to report website trends.</p>
"
4,20400,15,neutral,This service is only available to users over a certain age,Terms of Use,<p>You must be at least 18 years of age to create an account on Tinder and use the Service.
5,20401,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms of Use,"<p>You are responsible for maintaining the confidentiality of your login credentials you use to sign up for Tinder, and you are solely responsible for all activities that occur under those credentials."
6,20402,10,neutral,You must report to the service any unauthorized use of your account or any breach of security,Terms of Use,"If you think someone has gained access to your account, please immediately contact us."
7,20403,15,good,You have the right to leave this service at any time,Terms of Use,"</p>
<p>You may terminate your account at any time, for any reason, by following the instructions in ""Settings"" in the Service, however if you use a third party payment account, you will need to manage in app purchases through such account (e.g., iTunes, Google Play) to avoid additional billing."
8,20404,15,neutral,Your account can be suspended for several reasons,Terms of Use,Tinder may terminate your account at any time without notice if it believes that you have violated this Agreement.
9,20405,25,neutral,This service is only available for use individually and non-commercially.,Terms of Use,"
<li>use the Service or any content contained in the Service for any commercial purposes without our written consent.</li>"
10,20406,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Terms of Use,"<li>use any robot, bot, spider, crawler, scraper, site search/retrieval application, proxy or other manual or automatic device, method or process to access, retrieve, index, ""data mine"", or in any way reproduce or circumvent the navigational structure or presentation of the Service or its contents."
11,20407,40,bad,"Per the service's terms, you may not express negative opinions about them",Terms of Use,"We may delete any Content, in whole or in part, that in our sole judgment violates this Agreement or may harm the reputation of the Service.</p>
"
12,20408,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms of Use,"<li>create another account if we have already terminated your account, unless you have our permission.</li>"
13,20409,50,bad,Information is gathered about you through third parties,Privacy Policy,"We may receive info about you from our partners, for instance where Tinder ads are published on a partner’s websites and platforms (in which case they may pass along details on a campaign’s success)."
14,20410,10,neutral,Your personal data is aggregated into statistics,Privacy Policy,"Analyze your profile, activity on the service, and preferences to recommend meaningful connections to you and recommend you to others."
15,20411,50,blocker,Sensitive data is collected and shared to target advertising,Privacy Policy,"Additionally, we use your info to help keep you safe and to provide you with advertising that may be of interest to you."
16,20412,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy,"If you give us permission, we can collect your precise geolocation (latitude and longitude) through various means, depending on the service and device you’re using, including GPS, Bluetooth or Wi-Fi connections.
"
17,20413,40,bad,Your personal data is used to employ targeted third-party advertising,Privacy Policy,We may also share information with partners who distribute and assist us in advertising our services.
18,20415,10,neutral,First-party cookies are used,Cookie Policy,First-party cookies are placed on your device directly by us.
19,20416,70,bad,Third-party cookies are used for advertising,Cookie Policy,"
These cookies are used to make advertising messages more relevant to you."
20,20417,50,bad, You are being tracked via social media cookies/pixels,Cookie Policy,"Social networking cookies</strong>
These cookies are used to enable you to share pages and content that you find interesting on our website through third-party social networking and other websites.
These cookies may also be used for advertising purposes too."
21,20760,0,neutral,The terms for this service are translated into different languages,Terms of Use,"Language<ul>
<li>‏العربية</li>
<li>Български</li>
<li>Català</li>
<li>Čeština</li>
<li>Dansk</li>
<li>Deutsch</li>
<li>Ελληνικά</li>
<li>English</li>
<li>Español(ES)</li>
<li>Español(MX)</li>
<li>Español(AR)</li>
<li>Français(FR)</li>
<li>Suomi</li>
<li>עברית</li>
<li>Hrvatski</li>
<li>Magyar</li>
<li>Indonesia</li>
<li>日本語</li>
<li>한국어</li>
<li>Lietuvių</li>
<li>Latviešu</li>
<li>Bahasa Melayu</li>
<li>Vlaams</li>
<li>Nynorsk</li>
<li>Polski</li>
<li>Português(BR)</li>
<li>Português(PT)</li>
<li>Română</li>
<li>Русский</li>
<li>Slovenčina</li>
<li>Slovenščina</li>
<li>Srpski</li>
<li>ไทย</li>
<li>Türkçe</li>
<li>Українська</li>
<li>Tiếng Việt</li>
<li>简体中文</li>
<li>繁體中文</li>"
22,20761,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Terms of Use,"We may make changes to this Agreement and to the Service from time to time.
We may do this for a variety of reasons including to reflect changes in or requirements of the law, new features, or changes in business practices.
The most recent version of this Agreement will be posted on the Service under Settings and also on gotinder.com, and you should regularly check for the most recent version.
The most recent version is the version that applies.
If the changes include material changes that affect your rights or obligations, we will notify you in advance of the changes by reasonable means, which could include notification through the Service or via email.
"
23,20762,50,bad,"Instead of asking directly, this Service will assume your consent merely from your usage.",Terms of Use,"If you continue to use the Service after the changes become effective, then you agree to the revised Agreement."
24,20763,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Terms of Use,"TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT WILL TINDER, ITS AFFILIATES, EMPLOYEES, LICENSORS OR SERVICE PROVIDERS BE LIABLE FOR ANY INDIRECT, CONSEQUENTIAL, EXEMPLARY, INCIDENTAL, SPECIAL OR PUNITIVE DAMAGES, INCLUDING, WITHOUT LIMITATION, LOSS OF PROFITS, WHETHER INCURRED DIRECTLY OR INDIRECTLY, OR ANY LOSS OF DATA, USE, GOODWILL, OR OTHER INTANGIBLE LOSSES, RESULTING FROM: (I) YOUR ACCESS TO OR USE OF OR INABILITY TO ACCESS OR USE THE SERVICE, (II) THE CONDUCT OR CONTENT OF OTHER MEMBERS OR THIRD PARTIES ON, THROUGH, OR FOLLOWING USE OF THE SERVICE.
OR (III) UNAUTHORIZED ACCESS, USE OR ALTERATION OF YOUR CONTENT, EVEN IF TINDER HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.
"
25,20764,10,bad,Any liability on behalf of the service is only limited to the fees you paid as a user,Terms of Use,"IN NO EVENT WILL TINDER’S AGGREGATE LIABILITY TO YOU FOR ALL CLAIMS RELATING TO THE SERVICE EXCEED THE GREATER OF THE AMOUNT PAID, IF ANY, BY YOU TO TINDER FOR THE SERVICE AND USD100 WHILE YOU HAVE AN ACCOUNT.</p>"
