,point_id,score,point,case,quoteDoc,quoteText
0,4964,15,good,The terms for this service are easy to read,Terms of Service,"Because it is such an important contract between us and our users, we have tried to make it as clear as possible.
For your convenience, we have presented these terms in a short non-binding summary followed by the full legal terms.</p>"
1,4965,40,good,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",Terms of Service,"We will notify our Users of material changes to this Agreement, such as price changes, at least 30 days prior to the change taking effect by posting a notice on our Website."
2,4967,0,neutral,The court of law governing the terms is in location X,Terms of Service,"Except to the extent applicable law provides otherwise, this Agreement between you and Tofugu and any access to or use of the Website or the Service are governed by the federal laws of the United States of America and the laws of the State of Oregon, without regard to conflict of law provisions.
You and Tofugu agree to submit to the exclusive jurisdiction and venue of the courts located in Portland, Oregon.</p>"
3,4968,50,good,You maintain ownership of your content,Terms of Service,You retain ownership of and responsibility for Content you create or own (“Your Content”).
4,5630,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,"However, if you do not accept cookies, you may not be able to use some portions of our Service.</p>"
5,5631,20,good,Third parties used by the service are bound by confidentiality obligations,Privacy Policy,"<p>These third parties have access to your Personal Information only to perform these tasks on our behalf and are obligated not to disclose or use it for any other purpose.</p>
<p>"
6,5633,50,neutral,There is a date of the last update of the agreements,Privacy Policy,"<br>Last updated: August 29, 2014</p>"
7,5636,15,good,You have the right to leave this service at any time,Terms of Service,You may cancel this Agreement and close your account at any time.
8,5637,60,bad,Your account can be deleted without prior notice and without a reason,Terms of Service,"Tofugu has the right to suspend or terminate your access to all or any part of the Website at any time, with or without cause, with or without notice, effective immediately."
9,12407,30,good,Your browser's Do Not Track (DNT) headers are respected,Privacy Policy,"
<p>We support Do Not Track (""DNT"").
Do Not Track is a preference you can set in your web browser to inform websites that you do not want to be tracked.</p>
<p>You can enable or disable Do Not Track by visiting the Preferences or Settings page of your web browser.</p>"
