,point_id,score,point,case,quoteDoc,quoteText
0,11004,50,neutral,There is a date of the last update of the agreements,Web Services Terms of Service,"Revised and Effective: October 21, 2019"
1,11005,10,neutral,You agree not to use the service for illegal purposes,Web Services Terms of Service,"use the Comcast Web Services to undertake or accomplish any unlawful purpose including, but not limited to, posting, storing, transmitting or disseminating information, data or material which is libelous, obscene, unlawful, threatening or defamatory, or which infringes the intellectual property rights of any person or entity, or which in any way constitutes or encourages conduct that would constitute a criminal offense, or otherwise violate any local, state, federal, or non-U.S.
law, order, or regulation;</li>
<li>post, store, send, transmit, or disseminate on the Comcast Web Services any information or material which a reasonable person could deem to be unlawful;</li>"
2,11006,25,neutral,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",Web Services Terms of Service,"post on or distribute through the Comcast Web Services unsolicited bulk or commercial messages commonly known as ""spam;""</li>
<li>send very large numbers of copies of the same or substantially similar messages, empty messages, or messages which contain no substantive content, or send very large messages or files that disrupt a blog, newsgroup, chat, or similar feature of the Comcast Web Services;</li>"
3,11007,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Web Services Terms of Service,"participate in the collection of very large numbers of email addresses, screen names, or other identifiers of others (without their prior consent) from the Comcast Web Services, a practice sometimes known as spidering or harvesting, or participate in the use of software (including ""spyware"") designed to facilitate this activity;"
4,11008,25,bad,You shall not interfere with another person's enjoyment of the service,Web Services Terms of Service,"<li>restrict, inhibit, or otherwise interfere with the ability of any other person, regardless of intent, purpose or knowledge, to use or enjoy the Comcast Web Services (except for tools for safety and security functions such as parental controls, for example), including, without limitation, posting or transmitting any information or software which contains a worm, virus, or other harmful feature, or generating levels of traffic sufficient to impede others' ability to use, send, or retrieve information;"
5,11009,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Web Services Terms of Service,"you agree that you will be solely responsible to Comcast for all activities that occur under your Comcast Web Services accounts, including the activities of any individual with whom you share your Comcast Web Services account or an Activated Device, and will be responsible for any breach of these Terms caused by these activities."
6,11010,25,neutral,This service is only available for use individually and non-commercially.,Web Services Terms of Service,"Comcast grants you a limited, non-exclusive, non-assignable license to view the Content and to use the Comcast Web Services for personal, non-commercial purposes as set forth in these Terms or in a manner that does not require a license."
7,11011,50,bad,Your content can be distributed through any media known now or in the future,Web Services Terms of Service,"<p>If you post any content to the Comcast Web Services, you hereby grant Comcast and its licensees a worldwide, perpetual, royalty-free, non-exclusive right and license to use, reproduce, publicly display, publicly perform, modify, sublicense, and distribute the content, on or in connection with the Comcast Web Services or the promotion of the Comcast Web Services, and incorporate it in other works, in whole or in part, in any manner."
8,11012,0,neutral,You agree not to submit illegal content,Web Services Terms of Service,"submit any material that is unlawful, obscene,"
9,11015,50,blocker,Specific content can be deleted without reason and may be removed without prior notice,Web Services Terms of Service,Comcast further reserves the right to delete or remove any content from the forums or blogs without prior notice or liability.
10,11016,30,good,Your feedback is invited regarding changes to the terms.,Web Services Terms of Service,Comcast will receive any feedback you provide under the terms at http://my.xfinity.com/terms/feedback/.
11,11017,15,good,You have the right to leave this service at any time,Web Services Terms of Service,"If you use any of the Comcast Web Services (or parts of those services) as a registered user, you may delete your registered user account at any time."
12,11018,60,bad,Your account can be deleted without prior notice and without a reason,Web Services Terms of Service,"If you breach any provision of these Terms or other applicable policies, or for any other reason, Comcast reserves the right to restrict, suspend, or terminate your registered user account for any or all of the Comcast Web Services and terminate the Terms.
We may take these actions with or without notice to you.
Because registered users are known to us, however, we will generally use reasonable efforts to give notice of these actions.</p>"
13,11019,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Web Services Terms of Service,"BECAUSE OF THE NUMBER OF POSSIBLE SOURCES OF INFORMATION AVAILABLE THROUGH THE COMCAST WEB SERVICES, AND THE INHERENT HAZARDS AND UNCERTAINTIES OF ELECTRONIC DISTRIBUTION, THERE MAY BE INTERRUPTIONS, DELAYS, OMISSIONS, INACCURACIES, OR OTHER PROBLEMS WITH THIS INFORMATION.
IF YOU RELY ON THE COMCAST WEB SERVICES OR ANY MATERIAL AVAILABLE THROUGH THEM, YOU DO SO AT YOUR OWN RISK."
14,11020,20,neutral,The service is provided 'as is' and to be used at your sole risk,Web Services Terms of Service,"YOU UNDERSTAND AND AGREE THAT THE COMCAST WEB SERVICES ARE PROVIDED TO YOU ""AS IS,"" ""WITH ALL FAULTS,"" AND ""AS AVAILABLE."""
15,11021,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Web Services Terms of Service,"COMCAST AND ITS AGENTS AND LICENSORS CANNOT AND DO NOT WARRANT THE ACCURACY, COMPLETENESS, USEFULNESS, TIMELINESS, NONINFRINGEMENT, MERCHANTABILITY OR FITNESS FOR A PARTICULAR PURPOSE OF THE INFORMATION AVAILABLE THROUGH THE COMCAST WEB SERVICES.
COMCAST AND ITS AGENTS AND LICENSORS CANNOT AND DO NOT WARRANT THAT THE COMCAST WEB SERVICES WILL CONTINUOUSLY BE AVAILABLE OR FREE OF ERRORS, VIRUSES, OR OTHER HARMFUL COMPONENTS."
16,11022,50,bad,You have a reduced time period to take legal action against the service,Web Services Terms of Service,YOU WAIVE THE RIGHT TO ASSERT A CLAIM AGAINST COMCAST MORE THAN TWELVE (12) MONTHS AFTER THE FIRST EVENT OR FACT THAT GIVES RISE TO THE CLAIM.
17,11023,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Web Services Terms of Service,"You agree to indemnify, defend, and hold harmless Comcast (including its parents, subsidiaries, and affiliates and all of their respective officers, directors, employees, agents, licensors, suppliers and any third-party information providers) against all claims, losses, expenses, damages and costs (including reasonable attorney fees) resulting from any breach of the Terms by you or any individual with whom you share your Comcast Web Services account or an Activated Device."
18,11024,10,neutral,Instructions are provided on how to submit a copyright claim,Web Services Terms of Service,"If you are the owner of a copyrighted work and believe your rights under U.S.
copyright law have been infringed by any material on the Comcast Web Services, you may take advantage of certain provisions of the Digital Millennium Copyright Act (the ""DMCA"") by sending Comcast's authorized agent a notification of claimed infringement that satisfies the requirements of the DMCA."
19,11025,15,neutral,"If you are the target of a copyright claim, your content may be removed",Web Services Terms of Service,"Upon Comcast's receipt of a satisfactory notice of claimed infringement, Comcast will respond expeditiously either directly or indirectly (i) to remove the allegedly infringing work(s) from the Comcast Web Services or (ii) to disable access to the work(s)."
20,11026,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Web Services Terms of Service,"Comcast reserves the right to change these Terms.
When we do change them, we will make a copy of the updated Terms available to you by posting it at http://my.xfinity.com/terms/web/, in Xfinity My Account, or through other methods.
If we make material changes to these Terms, we will also notify you in Xfinity My Account, by email, direct mail, or other reasonable methods that we select."
21,11027,50,good,You aren’t forced into binding arbitration in case of disputes,Web Services Terms of Service,"IF YOU DO NOT WISH TO ARBITRATE DISPUTES YOU MAY DECLINE TO HAVE YOUR DISPUTES WITH COMCAST ARBITRATED BY NOTIFYING COMCAST IN WRITING WITHIN 30 DAYS OF THE LATER OF YOUR FIRST ACCESS TO OR USE OF THE COMCAST WEB SERVICES, OR APRIL 5, 2013, BY VISITING WWW.COMCAST.COM/WEBARBOPTOUT, OR BY MAIL TO COMCAST 1701 JOHN F.
KENNEDY BLVD., PHILADELPHIA, PA 19103-2838, ATTN: LEGAL DEPARTMENT/ARBITRATION."
22,11028,50,bad,You waive your right to a class action.,Web Services Terms of Service,"THERE SHALL BE NO RIGHT OR AUTHORITY FOR ANY CLAIMS TO BE ARBITRATED OR LITIGATED ON A CLASS ACTION, JOINT OR CONSOLIDATED BASIS OR ON BASES INVOLVING CLAIMS BROUGHT IN A PURPORTED REPRESENTATIVE CAPACITY ON BEHALF OF THE GENERAL PUBLIC (SUCH AS A PRIVATE ATTORNEY GENERAL), OTHER SUBSCRIBERS, OR OTHER PERSONS."
23,11029,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Web Services Terms of Service,"You agree that if Comcast does not exercise or enforce any contractual or legal right or remedy to which it is entitled, this will not be taken to be a formal waiver of Comcast's rights and that those rights or remedies will still be available to Comcast.</p>"
24,11030,0,neutral,The court of law governing the terms is in location X,Web Services Terms of Service,"The Terms, and your relationship with Comcast under the Terms, shall be governed by the laws of the Commonwealth of Pennsylvania, without regard to its conflict of laws provisions."
25,11447,15,neutral,This service is only available to users over a certain age,Web Services Terms of Service,"Children under the age of 13 should not post in any of the forums, boards, chat rooms, blogs, or other editorial sections of the Comcast Web Services."
