,point_id,score,point,case,quoteDoc,quoteText
0,1201,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"Log data</em>.
As with most websites and technology services delivered over the Internet, our servers automatically collect information when you access or use our Websites or Services and record it in log files.
This log data may include the Internet Protocol (IP) address, the address of the web page visited before using the Website or Services, browser type and settings, the date and time the Services were used, information about browser configuration and plugins, language preferences and cookie data."
1,5638,50,neutral,There is a date of the last update of the agreements,Terms of Service,"Effective: January 31, 2018"
2,5639,15,neutral,This service is only available to users over a certain age,Terms of Service,The Services are not intended for and should not be used by anyone under the age of 16.
3,5640,50,neutral,The service has a no refund policy,Terms of Service,"Payment obligations are non-cancelable and, except as expressly stated in the Contract, fees paid are non-refundable."
4,5641,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms of Service,"Customer (not us) bears sole responsibility for adequate security, protection and backup of Customer Data when in Customer’s or its representatives’ or agents’ possession or control."
5,5642,50,good,You maintain ownership of your content,Terms of Service,"Customer will own all Customer Data.
Subject to the terms and conditions of the Contract,"
6,5643,15,good,You have the right to leave this service at any time,Terms of Service,<p>Customer may terminate its free subscriptions immediately without cause.
7,5644,25,good,Two factor authentication is provided for your account,Terms of Service,"The Services support logins using two-factor authentication (“<strong>2FA</strong>”), which is known to reduce the risk of unauthorized use of or access to the Services."
8,5645,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Terms of Service,"If we make a material change to the Contract, we will provide Customer with reasonable notice prior to the change taking effect, either by emailing the email address associated with Customer’s account or by messaging Customer through the Services."
9,8646,50,neutral,"You should revisit the terms periodically, although in case of material changes, the service will notify",Privacy Policy,"We will post the changes to this page and encourage you to review our Privacy Policy to stay informed.
If we make changes that materially alter your privacy rights, Slack will provide additional notice, such as via email or through the Services."
10,8962,60,good,Your personal data is used for limited purposes,Terms of Service,"We will (a) make the Services available to Customer and its Authorized Users as described in the Contract.
and (b) not use or process Customer Data for any purpose without Customer’s prior written instructions.
provided, however, that “prior written instructions” will be deemed to include use of the Services by Authorized Users and any processing related to such use or otherwise necessary for the performance of the Contract."
11,8963,30,good,You will be notified about website maintenance,Terms of Service,"We expect planned downtime to be infrequent but will endeavor to provide Customer with advance notice (e.g., through the Services), if we think it may exceed five (5) continuous minutes."
12,8964,15,good,30 days of notice are given before closing your account,Terms of Service,"We may also terminate Customer’s free subscriptions without cause, but we will provide Customer with thirty (30) days prior written notice."
13,8965,40,good,You can retrieve an archive of your data,Terms of Service,"During the term of a workspace’s subscriptions, Customer will be permitted to export or share certain Customer Data from the Services."
14,8966,20,neutral,The service is provided 'as is' and to be used at your sole risk,Terms of Service,"EXCEPT AS EXPRESSLY PROVIDED FOR HEREIN, THE SERVICES AND ALL RELATED COMPONENTS AND INFORMATION ARE PROVIDED ON AN “AS IS” AND “AS AVAILABLE” BASIS WITHOUT ANY WARRANTIES OF ANY KIND, AND WE EXPRESSLY DISCLAIM ANY AND ALL WARRANTIES, WHETHER EXPRESS OR IMPLIED, INCLUDING THE IMPLIED WARRANTIES OF MERCHANTABILITY, TITLE, FITNESS FOR A PARTICULAR PURPOSE, AND NON-INFRINGEMENT.
CUSTOMER ACKNOWLEDGES THAT WE DO NOT WARRANT THAT THE SERVICES WILL BE UNINTERRUPTED, TIMELY, SECURE, OR ERROR-FREE.</p>"
15,8967,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"Customer will defend Slack and the members of the Slack Extended Family (collectively, the “<strong>Slack Indemnified Parties”</strong>) from and against any and all third party claims, actions, suits, proceedings, and demands arising from or related to Customer’s or any of its Authorized Users’ violation of the Contract or the User Terms (a “<strong>Claim Against Us”</strong>), and will indemnify the Slack Indemnified Parties for all reasonable attorney’s fees incurred and damages and other costs finally awarded against a Slack Indemnified Party in connection with or as a result of, and for amounts paid by a Slack Indemnified Party under a settlement Customer approves of in connection with, a Claim Against Us."
16,8968,10,bad,Any liability on behalf of the service is only limited to the fees you paid as a user,Terms of Service,"OTHER THAN IN CONNECTION WITH A PARTY’S INDEMNIFICATION OBLIGATIONS HEREUNDER, IN NO EVENT WILL EITHER CUSTOMER’S OR THE SLACK EXTENDED FAMILY’S AGGREGATE LIABILITY ARISING OUT OF OR RELATED TO THE CONTRACT OR THE USER TERMS (WHETHER IN CONTRACT OR TORT OR UNDER ANY OTHER THEORY OF LIABILITY) EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER HEREUNDER IN THE TWELVE (12) MONTHS PRECEDING THE LAST EVENT GIVING RISE TO LIABILITY."
17,8969,50,good,The service promises to inform and/or notify you regarding government inquiries that may involve your personal data,Terms of Service,"The Receiving Party may access or disclose Confidential Information of the Disclosing Party if it is required by law.
provided, however, that the Receiving Party gives the Disclosing Party prior notice of the compelled access or disclosure (to the extent legally permitted) and reasonable assistance, at the Disclosing Party's cost, if the Disclosing Party wishes to contest the access or disclosure."
18,8971,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms of Service,"Additionally, Customer is responsible for all login credentials, including usernames and passwords, for administrator accounts as well the accounts of your Authorized Users."
19,8972,10,neutral,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,Terms of Service,"If any provision of the Contract is held by a court of competent jurisdiction to be contrary to law, the provision will be modified by the court and interpreted so as best to accomplish the objectives of the original provision to the fullest extent permitted by law, and the remaining provisions of the Contract will remain in effect."
20,8973,10,neutral,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,Terms of Service,No failure or delay by either party in exercising any right under the Contract will constitute a waiver of that right.
21,8974,0,neutral,The court of law governing the terms is in location X,Terms of Service,"The courts located in the applicable venue above will have exclusive jurisdiction to adjudicate any dispute arising out of or relating to the Contract or its formation, interpretation or enforcement."
