,point_id,score,point,case,quoteDoc,quoteText
0,1338,40,bad,You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,,
1,17500,15,good,"When the service wants to change its terms, you are notified a week or more in advance.",Terms,"We can change these terms at any time by providing you at least 30 days' prior notice of the change, whether via email or via a message in any service we provide."
2,17501,40,neutral,This service has a no refund policy with some exceptions,Terms,"If you have paid for a subscription that is due to expire after that 30 day notice period and you do not wish to continue to use our services under the new terms, you may terminate your subscription before the new terms come into force.
We will then (but not otherwise) refund the unexpired portion of your subscription payment within 30 days and close your account."
3,17502,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Terms,"You should keep your password and Recovery Key safe and confidential.
You must not share your password with anyone else and should not release encryption keys to anyone else unless you wish them to have access to your data."
4,17503,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Terms,"
We do not make any guarantees that there will be no loss of data or the services will be bug free."
5,17504,15,neutral,Your account can be suspended for several reasons,Terms,"If you choose to stop using our services, you must download your data first because after account closure we may, if we wish, delete all your data.
<br>
<br> If we suspend or terminate our services to you because you have breached these terms, or someone you have given access to has breached these terms, during the term of that suspension we may, if we wish, delete your data immediately or deny you access to your data but keep it for evidential purposes."
6,17505,10,neutral,You cannot distribute or disclose your account to third parties,Terms,"You can't, and will ensure that no users within a business account, of which you are administrator: </p>
<p> 15.1 assign or transfer any rights you have under these terms to any other person (including by sharing your password with someone else) without our prior written consent.
"
7,17506,25,bad,You shall not interfere with another person's enjoyment of the service,Terms," 15.2 do anything that would damage, disrupt or place an unreasonable burden on our service or anyone else's use of our service, including but not limited to denial of service attacks or similar.
</p>
"
8,17507,25,neutral,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",Terms," 15.7 use our service: </p>
<p> 15.7.1 to store, use, download, upload, share, access, transmit, or otherwise make available, data in violation of any law in any country (including to breach copyright or other intellectual property rights held by us or anyone else).
</p>
<p> 15.7.2 to send unwelcome communications of any kind (including but not limited to unlawful unsolicited commercial communications) to anyone (e.g.
spam or chain letters).
</p>
"
9,17508,20,neutral,"You agree not to submit libelous, harassing or threatening content",Terms," 15.7.3 to abuse, defame, threaten, stalk or harass anyone, or to harm them as defined in the Harmful Digital Communications Act 2015 (NZ) or any similar law in any jurisdiction."
10,17509,15,neutral,The posting of pornographic content is prohibited,Terms,"
<p> 15.7.4 to store, use, download, upload, share, access, transmit, or otherwise make available, unsuitable, offensive, obscene or discriminatory information of any kind."
11,17510,20,neutral,"Spidering, crawling, or accessing the site through any automated means is not allowed",Terms,"
<p> 15.7.5 to run any network scanning software, spiders, spyware, robots, open relay software or similar software."
