,point_id,score,point,case,quoteDoc,quoteText
0,4592,15,good,You have the right to leave this service at any time,Privacy Policy,"You can also delete certain information, or your entire Fastmail account should you wish to do so"
1,4593,50,good,You can delete your content from this service,Privacy Policy,"Where you request that we delete your account from our system, we will
immediately lock the account and archive the information, then delete it from
our severs within approximately 7 days from the date of your request."
2,7606,30,good,Your browser's Do Not Track (DNT) headers are respected,Privacy Policy,"Matomo respects Do Not Track browser flags.
you may opt out of tracking by setting your browser to Do Not Track."
3,7607,50,neutral,There is a date of the last update of the agreements,Terms of Service,"Terms of Service <p>These Terms of Service came into effect on <strong>May 25th, 2020</strong"
4,7608,15,neutral,This service is only available to users over a certain age,Terms of Service,This Service is provided only to individuals who are at least 18 years old or minors who have parental permission to open and maintain an account.
5,7950,50,good,Archives of their agreements are provided so that changes can be viewed over time,Terms of Service,We still have our previous Terms of Service online
6,7951,0,neutral,The court of law governing the terms is in location X,Terms of Service,"Terms are governed by the laws of the State of Victoria, and Australia, without regard to the conflict or choice of law rules thereof.
The courts sitting in the State of Victoria, Australia shall have exclusive jurisdiction over any dispute arising hereunder."
7,7952,25,neutral,"You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages",Terms of Service,"Fastmail will immediately terminate any account which it believes, in its sole discretion, is transmitting or is otherwise connected with any spam or other unsolicited bulk email.</p"
8,7953,50,good,User accounts can be terminated after having been in breach of the terms of service repeatedly,Terms of Service,"Fastmail may terminate your access to any part or all of the Service and any related service(s) effective immediately if you fail to comply with these Terms, or where required to by law.</p"
9,8012,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"You agree to indemnify and hold Fastmail, its parents, subsidiaries, affiliates, officers and employees, harmless from any claim, demand, or damage, including reasonable attorneys’ fees, asserted by any third party due to or arising out of your use of or conduct on the Service.</p"
10,8013,40,good,You can retrieve an archive of your data,Privacy Policy,You can download and export a copy of all of your data and content in your Fastmail account if you want to back it up or use it with a service outside of Fastmail
