,point_id,score,point,case,quoteDoc,quoteText
0,1494,70,bad," Terms may be changed any time at their discretion, without notice to you ",Website Terms of Service,"Apple reserves the right, at its sole discretion, to change, modify, add or remove portions of these Terms of Use, at any time.
It is your responsibility to check these Terms of Use periodically for changes.
Your continued use of the Site following the posting of changes will mean that you accept and agree to the changes."
1,1595,40,bad,You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.,Website Terms of Service,"You agree to indemnify and hold Apple, its officers, directors, shareholders, predecessors, successors in interest, employees, agents, subsidiaries and affiliates, harmless from any demands, loss, liability, claims or expenses (including attorneys’ fees), made against Apple by any third party due to or arising out of or in connection with your use of the Site."
2,1799,0,neutral,The court of law governing the terms is in location X,Website Terms of Service,"You agree to the personal jurisdiction by and venue in the state and federal courts in Santa Clara County, California, and waive any objection to such jurisdiction or venue."
3,1819,40,neutral,They may stop providing the service at any time,Website Terms of Service,"Apple reserves the right to do any of the following, at any time, without notice: (1) to modify, suspend or terminate operation of or access to the Site, or any portion of the Site, for any reason.
(2) to modify or change the Site, or any portion of the Site, and any applicable policies or terms.
and (3) to interrupt the operation of the Site, or any portion of the Site, as necessary to perform routine or non-routine maintenance, error correction, or other changes.</p>"
4,2058,15,neutral,Your account can be suspended for several reasons,Website Terms of Service,"You agree that Apple may, in its sole discretion and without prior notice, terminate your access to the Site and/or block your future access to the Site if we determine that you have violated these Terms of Use or other agreements or guidelines which may be associated with your use of the Site."
5,2094,25,good,You can opt out of targeted advertising,Privacy Policy,"
If you do not wish to receive ads targeted to your interests from Apple's advertising platform, you can choose to enable Limit Ad Tracking, which will opt your Apple ID out of receiving such ads regardless of what device you are using.
If you enable Limit Ad Tracking on your mobile device, third-party apps cannot use the Advertising Identifier, a non-personal device identifier, to serve you targeted ads."
6,2210,15,neutral,This service is only available to users over a certain age,Privacy Policy,"If we learn that we have collected the personal information of a child under 13, or equivalent minimum age depending on jurisdiction, outside the above circumstances we will take steps to delete the information as soon as possible."
7,5536,40,good,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",iCloud Terms of Service,"Apple reserves the right at any time to modify this Agreement and to impose new or additional terms or conditions on your use of the Service, provided that Apple will give you 30 days’ advance notice of any material adverse change to the Service or applicable terms of service, unless it would not be reasonable to do so due to circumstances arising from legal, regulatory, or governmental action."
8,5540,15,good,You have the right to leave this service at any time,iCloud Terms of Service,You may delete your Apple ID and/or stop using the Service at any time.
9,5542,15,good,30 days of notice are given before closing your account,iCloud Terms of Service,Apple will be permitted to terminate only after giving you 30 days’ notice and only if you have not cured the breach within such 30-day period.
10,5544,50,good,"You can request access, correction and/or deletion of your data",Privacy Policy,or delete the data if Apple is not required to retain it by law or for legitimate business purposes.
11,5545,50,good,The data retention period is kept to the minimum necessary for fulfilling its purposes,Privacy Policy,"We will retain your personal information for the period necessary to fulfill the purposes outlined in this Privacy Policy and our service specific privacy summaries.
When assessing these periods we carefully examine our need to collect personal information at all and if we establish a relevant need we only retain it for the shortest possible period to realize the purpose of collection unless a longer retention period is required by law"
12,10056,0,neutral,You agree to comply with the law of the service's country,iTunes Terms of Service,"You agree to comply with all local, state, federal, and national laws, statutes, ordinances, and regulations that apply to your use of the Services.
Your use of the Services may also be subject to other laws."
13,10287,0,neutral,"The terms may be changed at any time, but you will receive notification of the changes",Privacy Policy,"Apple may update its Privacy Policy from time to time.
When we change the policy in a material way, a notice will be posted on our website along with the updated Privacy Policy."
14,11297,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"Apple’s websites, online services, interactive applications, email messages, and advertisements may use ""cookies"" and other technologies such as pixel tags and web beacons."
15,11298,50,bad,Your personal data may be used for marketing purposes,Privacy Policy,"They may also combine it with other information to provide and improve our products, services, content, and advertising."
16,11299,25,bad,Your data may be processed and stored anywhere in the world,Privacy Policy,"<p>All the information you provide may be transferred or accessed by entities around the world as described in this Privacy Policy.
"
17,11300,50,neutral,Blocking first party cookies may limit your ability to use the service,Privacy Policy,Please note that certain features of the Apple website will not be available once cookies are disabled.</p>
18,11301,50,blocker,Specific content can be deleted without reason and may be removed without prior notice,iCloud Terms of Service,"However, Apple reserves the right at all times to determine whether Content is appropriate and in compliance with this Agreement, and may screen, move, refuse, modify and/or remove Content at any time, without prior notice and in its sole discretion, if such Content is found to be in violation of this Agreement or is otherwise objectionable.</p"
