,point_id,score,point,case,quoteDoc,quoteText
0,4513,50,good,You maintain ownership of your content,Privacy Policy,"We claim no ownership rights over User Content created by you.
The User Content you create remains yours.
however, by sharing User Content through the Service, you agree to allow others to view, edit, and/or share your User Content in accordance with this Agreement (see “User Content License Grants” below)."
1,4721,0,neutral,You agree not to submit illegal content,Privacy Policy,contains any information or content that is illegal
2,5619,15,neutral,This service is only available to users over a certain age,Privacy Policy,"Any use of the Service by anyone under 13 is strictly prohibited and in violation of this Agreement.
Notwithstanding the foregoing, a child under the age of 13 may use the site if we receive a signed permission form from the child’s parent or legal guardian."
3,5620,60,bad,Your account can be deleted without prior notice and without a reason,Privacy Policy,"Subject to the terms and conditions of this Agreement, you are hereby granted a non-exclusive, limited, non-transferable, freely revocable license to use the Service as permitted by the features of the Service.
wikiHow may terminate this license at any time for any reason or no reason."
4,5715,20,neutral,The service is provided 'as is' and to be used at your sole risk,Privacy Policy,"THE SERVICE IS PROVIDED ON AN “AS IS” AND “AS AVAILABLE” BASIS.
USE OF THE SERVICE IS AT YOUR OWN RISK."
5,6137,50,bad,You are forced into binding arbitration in case of disputes,Privacy Policy,"For any dispute with wikiHow, you agree to first contact us at wiki@wikiHow.com and attempt to resolve the dispute with us informally.
In the unlikely event that wikiHow has not been able to resolve a dispute it has with you after attempting to do so informally, we each agree to resolve any claim, dispute, or controversy (excluding any wikiHow claims for injunctive or other equitable relief) arising out of or in connection with or relating to this Agreement, or the breach or alleged breach thereof (collectively, “Claims”), by binding arbitration by the American Arbitration Association (“AAA”) under the Commercial Arbitration Rules and Supplementary Procedures for Consumer Related Disputes then in effect for the AAA, except as provided herein."
6,6138,50,bad,You waive your right to a class action.,Privacy Policy,"YOU AGREE THAT, BY ENTERING INTO THIS AGREEMENT, YOU AND WIKIHOW ARE EACH WAIVING THE RIGHT TO A TRIAL BY JURY OR TO PARTICIPATE IN A CLASS ACTION.
</p"
7,6139,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Privacy Policy,"When you use the Service, we may employ clear gifs (also known as web beacons) which are used to anonymously track the online usage patterns of our Users."
8,6140,10,good,You can opt out of promotional communications,Privacy Policy,"We may send you emails containing newsletters, promotions, and special offers.
If you do not want to receive such email messages, you will be given the option to opt out or change your preferences."
9,6141,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,"We may buy or sell/divest/transfer the company (including any shares in the company), or any combination of its products, services, assets and/or businesses.
Your information such as customer names and email addresses, User Content and other user information related to the Service may be among the items sold or otherwise transferred in these types of transactions.
We may also sell, assign or otherwise transfer such information in the course of corporate divestitures, mergers, acquisitions, bankruptcies, dissolutions, reorganizations, liquidations, similar transactions or proceedings involving all or a portion of the company.
</p"
10,6573,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Privacy Policy,"The Service is not available to any Users previously removed from the Service by wikiHow.
"
11,6574,50,bad,You are forced into binding arbitration in case of disputes,Privacy Policy,"THIS AGREEMENT CONTAINS A MANDATORY ARBITRATION OF DISPUTES PROVISION THAT REQUIRES THE USE OF ARBITRATION ON AN INDIVIDUAL BASIS TO RESOLVE DISPUTES,"
12,6575,10,neutral,You are responsible for maintaining the security of your account and for the activities on your account,Privacy Policy,"You are solely responsible for the activity that occurs on your account, and you must keep your account password secure."
13,6576,10,good,You can choose the copyright license,Privacy Policy,"When you upload images to the Service, you may select among various licenses under which wikiHow may distribute and sublicense your image-based User Content.
wikiHow hereby grants to Users of the Service all rights specified under the terms of the license under which any image-based User Content is licensed to wikiHow.
</p"
14,6578,70,blocker,Private messages can be read,Privacy Policy,"Should you ignore this warning and send specific or confidential information in a private message or post it as a comment, there is no duty to keep that information confidential or to discontinue or forego any representation adverse to your interests.
"
15,10245,35,bad,This service gives your personal data to third parties involved in its operation,Privacy Policy,"We may share certain service type information, including information obtained through tools such as cookies, log files, device identifiers, location data, and clear gifs (such as anonymous usage data, referring/exit pages and URLs, platform types, number of clicks, etc.): (i) with our third-party business partners for the purposes described in the section above on “How We Collect and Use Information.”"
16,10246,70,bad,This service shares your personal data with third parties that are not essential to its operation,Privacy Policy,"We may also share certain information such as your location, browser, cookie data, and other data relating to your use of our Service with our business partners to deliver advertisements (“ads”) that may be of interest to you.
wikiHow may allow third-party ad servers or ad networks to serve advertisements on the Service."
17,10678,60,bad,This service tracks you on other websites,Cookie Policy,"These cookies can remember that your device has visited a site or service, and may also be able to track your device’s browsing activity on other sites or services other than wikiHow."
18,11920,0,neutral,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,Privacy Policy,"WIKIHOW, ITS SUBSIDIARIES, AND ITS LICENSORS DO NOT WARRANT THAT THE CONTENT IS ACCURATE, RELIABLE, OR CORRECT.
THAT THE SERVICE WILL MEET YOUR REQUIREMENTS."
19,11921,30,bad,"The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service",Privacy Policy,"THAT THE SERVICE WILL BE AVAILABLE AT ANY PARTICULAR TIME OR LOCATION, UNINTERRUPTED, OR SECURE."
20,11922,50,bad,The service does not guarantee that software errors will be corrected,Privacy Policy,THAT ANY DEFECTS OR ERRORS WILL BE CORRECTED.
21,11923,50,bad,This service assumes no liability for any losses or damages resulting from any matter relating to the service,Privacy Policy," IN NO EVENT SHALL WIKIHOW, ITS AFFILIATES, AGENTS, DIRECTORS, EMPLOYEES, SUPPLIERS, OR LICENSORS BE LIABLE FOR ANY DIRECT, INDIRECT, PUNITIVE, INCIDENTAL, SPECIAL, CONSEQUENTIAL, OR EXEMPLARY DAMAGES,"
22,13552,50,bad,"Instead of asking directly, this Service will assume your consent merely from your usage.",Privacy Policy,"
wikiHow may, in its sole discretion, modify or update this Agreement from time to time, and so you should review this page periodically.
When we change the Agreement in a material manner, we will update the ‘last modified’ date on this page.
Your continued use of the Service after any such change constitutes your acceptance of the new Terms of Use."
23,19876,10,neutral,You must report to the service any unauthorized use of your account or any breach of security,Privacy Policy,"
You must notify wikiHow immediately of any breach of security or unauthorized use of your account.
"
