,point_id,score,point,case,quoteDoc,quoteText
0,11475,50,bad,Your personal data may be used for marketing purposes,Privacy Policy,";</strong>to send you, in accordance with applicable laws and where required, with your consent, marketing materials and information necessary to facilitate the service or the booking process and to make you suggestions and recommendations about goods or services related to our services that may interest you."
1,11476,10,neutral,"You are not allowed to use pseudonyms, as trust and transparency between users regarding their identities is relevant to the service.",Privacy Policy,"Mandatory information required to register for the service we provide on our Platforms or to access other services provided by us, including your name, email address, date of birth, gender, mobile phone number and a password."
2,11477,70,bad,Third-party cookies are used for advertising,Cookies Policy,"Please note that BlaBlaCar is using the services of third parties to learn about your usage of this website to optimize your user experience and to show you advertising outside of this website.
These third parties (including, for example, advertising networks and providers of external services like web traffic analysis services) may also use cookies, over which we have no control.</p>"
3,11478,25,bad,Your data may be processed and stored anywhere in the world,Privacy Policy,"<p>In principle, we store the Personal Data that we hold about you in the European Union (“<strong>EU</strong>“).&nbsp;However, since for example some of our service providers are based in countries outside of the European Union (“third countries”), we also transfer some of your data to third countries.
This may include third countries where the European Commission has not taken the decision that such third country ensures an adequate level of protection (for example the United States)"
4,11479,50,bad,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,Privacy Policy,"If BlaBlaCar or all or part of its assets are acquired by a third party, in which case Personal Data held by it about its members will be one of the transferred assets.</li>"
5,11480,40,neutral,They may stop providing the service at any time,Terms and Conditions,"<p>Furthermore, BlaBlaCar reserves the right to modify or suspend all or part of access to the Platform or its functionalities, at its sole discretion, temporarily or permanently.</p>"
6,11481,15,neutral,Your account can be suspended for several reasons,Terms and Conditions,"
<p>BlaBlaCar reserves the right to suspend your Account, limit your access to the Services, or terminate these T&amp;Cs in the case where (i) you have received at least three reviews and (ii) the average review you have received is less than or equal to 3."
7,11482,0,neutral,"The terms may be changed at any time, but you will receive notification of the changes",Terms and Conditions,"BlaBlaCar may modify these T&amp;Cs in order to adapt to its technological and commercial environment, and to comply with the legislation in force.
Any modification to these T&amp;Cs will be published on the Platform with mention of the date of effect, and you will be notified by BlaBlaCar before it takes effect.</p>"
8,11483,50,neutral,There is a date of the last update of the agreements,Terms and Conditions,<p>Applicable as of 15 June 2021
9,11484,50,good,"You can request access, correction and/or deletion of your data",Privacy Policy,You may request the deletion of personal data or the correction of inaccurate personal data (<strong>your right to erasure and rectification</strong>).
10,11485,50,bad,The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.,Terms and Conditions,"
<p>These T&amp;Cs are written in English and subject to English law.</p>"
11,11486,10,neutral,The service does not guarantee accuracy or reliability of the information provided,Terms and Conditions,"BlaBlaCar cannot guarantee the truthfulness, reliability or validity of the information subject of the verification procedure.</p>"
12,11487,25,neutral,This service is only available for use individually and non-commercially.,Terms and Conditions,The Platform may be used by individuals
13,11488,15,neutral,This service is only available to users over a certain age,Terms and Conditions,you represent and warrant that you are aged 18 or over.</p>
14,23307,50,bad,Extra data may be collected about you through promotions,Privacy Policy,"Your replies to any surveys or questionnaires, such as your reviews on the trips you have shared with other members of our community.
Such information may be used for analytic &amp.
user understanding purposes;</li>
</ul>"
15,23308,0,neutral,"Your IP address is collected, which can be used to view your approximate location",Privacy Policy,"With regard to each of your visits to our Platforms we may collect, in accordance with applicable laws and where required with your consent, information relating to the devices you use and the networks you are connected to when using our services.
This may include the following information: your IP address"
16,23309,50,bad,This service tracks which web page referred you to it,Privacy Policy,"information about your visit including the URL clickstream to, through and from our Platforms"
17,23310,40,bad,Your personal data is used to employ targeted third-party advertising,Privacy Policy,"We also use your data to target you in order to serve our ads on social media platforms.
"
18,23311,50,blocker,Sensitive data is collected and shared to target advertising,Privacy Policy,"
<li>our business partners who may advertise their services on our Platforms and to which you may decide to sign up for: these services may be any service related to our services such as insurance services, banking services, rental services, etc.
For instance, we may provide insurance companies such as AXA with some of your information in order to confirm that you are eligible for insurance cover;"
19,23312,70,bad,Many different types of personal data are collected,Privacy Policy,"
<strong>2.1.2.</strong> A photograph;</li>
</ul>
<ul>
<li>
<strong>2.1.3.</strong> A postal address;</li>
</ul>
<ul>
<li>
<strong>2.1.4.</strong> Details on your cars;</li>
</ul>
<ul>
<li>
<strong>2.1.5.</strong> Your mini-biography;</li>
</ul>
<ul>
<li>
<strong>2.1.6.</strong> A record of any correspondence between you and us;</li>
</ul>
<ul>
<li>
<strong>2.1.7.</strong> A record of any bookings you have made or trip related advertisements you have placed with or through our Platforms;</li>
</ul>
<ul>
<li>
<strong>2.1.8.</strong> Details of accounting or financial transactions including transactions carried out through our Platforms or otherwise.
This may include information such as your payment card or bank account details, details of trips or legs you have booked or offered through our Platforms;</li>
</ul>
<ul>
<li>
<strong>2.1.9.</strong> Details of your visits to our Platforms and the resources that you access;</li>
</ul>"
20,23313,35,bad,This service gives your personal data to third parties involved in its operation,Privacy Policy,"
<li>our sub-contractors in technical, payment, identity verification and delivery services, or analytics providers.</li>
</ul>"
21,23314,70,bad,This service shares your personal data with third parties that are not essential to its operation,Privacy Policy,"our business partners who may advertise our services on their websites;</li>
</ul>"
22,23315,50,bad,Your profile is combined across various products,Privacy Policy,"</strong> In accordance with applicable laws and where required with your consent, we may combine information about you, including your Personal Data and cookie information, we send to and receive from our business partners.
"
23,23316,70,blocker,Private messages can be read,Privacy Policy," We may review, scan, or analyse the messages you exchange with other members of our community through our Platforms for fraud prevention, service improvement, customer support purposes, enforcement of the contracts entered into with our members (such as our Terms and Conditions).
For example, in order to prevent the circumventing of our online booking system, we may scan and analyse messages sent through our Platforms to check that they do not include any contact details or references to other websites.</p>
<p>
<strong>5.2.&nbsp;</strong>We will never scan or analyse your messages with other members of our community for commercial and advertising purposes.
We may use automated methods to carry out the moderation of these messages, but no automated individual decision-making is performed in this regard.</p> "
24,23317,50,good,The data retention period is kept to the minimum necessary for fulfilling its purposes,Privacy Policy,"</strong>Except regarding the categories of Personal Data mentioned in clauses 2.3.2 and 2.3.3 below, your Personal Data will be stored for the duration of your relationship with us and then put beyond use:</p>
<ul>
<li>5 years after your last use of our Platform, if you did not close your account;</li>
<li>1 year after the closing of your account, except if you received a negative rating or report, in which case your Personal Data is stored for either (i) a 2-year period following the latest negative rating or report, or (ii) 1 year after the closing of your account, whichever is longer.</li>
</ul>
<p>
<strong>2.3.2.</strong>The following categories of Personal Data may be stored for different durations:</p>
<ul>
<li>Financial data (e.g.
payments, reimbursements, etc.) is stored for the duration required by applicable tax and accounting laws;</li>
<li>All user-generated content (e.g.
comments and ratings) is anonymised but remains available on our Platforms.</li>
</ul>
<p>
<strong>2.3.3.&nbsp;</strong>In the event that your account is suspended or blocked, we will keep your data for a period of between 2 and 10 years in order to prevent you from circumventing the rules applying to our Platforms.</p>
<p>"
25,23318,10,good,You can opt out of promotional communications,Privacy Policy,"For electronic marketing communications</u>: You can withdraw your consent at any time by (i) unticking the relevant box in your member account, (ii) clicking on the unsubscribe link we provide in each BlaBlaCar communication sent to your attention or (iii) contacting us using the contact details provided in section 13 below.</p>"
26,23319,40,good,You can retrieve an archive of your data,Privacy Policy,You are entitled to receive a copy of your personal data that is in our possession (<strong>your right of data access</strong>).
27,23320,10,bad,Third-party cookies are used for statistics,Cookies Policy,"
<li>
<strong>Performance cookies:</strong>
</li>
</ul>
<p>These cookies help us learn which pages are most and least popular, and what content is most useful to our users.
They help us improve our platforms’ performance by making sure users can easily find what they are looking for, for example.
These cookies may be set by us or our analytics partners."
28,23321,50,bad,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",Cookies Policy,"BlaBlaCar also uses similar technologies for tracking including “pixel”, “tracking scripts” or “software development kits” (known as SDKs)."
29,23322,40,bad,"Per the service's terms, you may not express negative opinions about them",Terms and Conditions,"BlaBlaCar reserves the right, at its sole discretion and without notice, to not post or to remove, at any time, any Advert that does not comply with the T&amp;Cs or that it considers as damaging to its image, that of the Platform, or that of the Services.</p>"
30,23323,50,neutral,Your content can be deleted if you violate the terms,Terms and Conditions,"
<p>You recognise and accept that BlaBlaCar reserves the right not to publish or to delete any review, any question, any comment or any response if it deems its content breaches these T&amp;Cs.</p>
<p>
<strong>"
31,23324,30,neutral,Alternative accounts are not allowed,Terms and Conditions,not to open more than one Account on the Platform
32,23325,10,good,The service has non-exclusive use of your content,Terms and Conditions,"
<p>In order to enable the provision of the Services, and in compliance with the purpose of the Platform, you grant BlaBlaCar a non-exclusive licence to use the content and data you provide in the context of your use of the Services (hereinafter referred to as your “<strong>Member Content</strong>”).
I"
33,23326,50,bad,Your content can be distributed through any media known now or in the future,Terms and Conditions,"you authorise BlaBlaCar to reproduce all or part of your Member Content on any digital recording media, known or as yet unknown, and notably on any server, hard disk, memory card, or any other equivalent media, in any format and by any process, known or as yet unknown, to the extent necessary to any operation of storage, backup, transmission or download linked to the operation of the Platform and the provision of the Service;</li>"
34,23327,50,good,You maintain ownership of your content,Terms and Conditions,"This right notably includes the option to make modifications to the formatting of your Member Content, with respect for your moral right, for the purposes of respecting the graphics charter of the Platform and/or making it technically compatible with a view to its publication via the Platform.</li>
</ul>"
